$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
0,2,0,-1,1,-1,-1,2,3,3,2,1,-1,1,2,3,3,2,2,3,2,3,0,-1,1,1,2,2,0,2,1,-1,0,-1,0,0,1,0,3,0,1,1,1,0,3,2,1,3,3,-1,95712.0,582,99386.0
-1,0,3,2,2,2,0,-1,2,3,1,-1,3,1,3,1,0,-1,0,2,3,2,-1,1,1,1,2,0,1,0,0,2,0,-1,3,-1,3,-1,3,-1,2,-1,0,1,1,2,2,0,-1,-1,96162.0,506,99449.0
2,2,1,-1,3,1,3,2,0,3,1,-1,0,0,2,-1,2,-1,0,0,1,3,0,2,2,-1,-1,1,-1,1,2,2,2,1,3,3,3,3,2,1,0,0,1,-1,0,0,3,-1,1,3,96015.0,566,99412.0
2,1,2,0,1,0,0,2,3,-1,1,-1,1,2,-1,2,3,3,3,2,0,-1,3,0,-1,0,-1,1,3,-1,0,3,2,-1,-1,1,1,0,2,0,2,0,2,1,1,1,0,2,1,-1,95921.0,542,99432.0
-1,-1,3,0,2,2,1,-1,0,3,1,0,1,-1,2,1,1,1,3,3,2,-1,1,0,-1,1,0,2,-1,3,1,1,0,3,0,2,2,3,0,3,-1,1,0,3,-1,2,0,2,2,0,96008.0,561,99431.0
0,1,0,2,1,0,2,1,2,-1,3,0,-1,-1,3,0,-1,2,1,3,0,2,2,1,2,-1,3,3,1,3,1,1,0,3,2,1,2,2,0,0,0,3,0,-1,2,1,1,3,3,-1,95670.0,584,99376.0
0,-1,1,0,-1,3,0,0,1,-1,1,3,3,2,0,2,3,-1,3,1,1,2,0,2,-1,1,1,-1,0,0,-1,0,1,1,3,3,3,1,-1,0,3,-1,2,2,2,0,2,-1,-1,1,96037.0,530,99435.0
2,1,-1,1,2,3,3,-1,1,2,0,3,0,3,-1,3,1,0,3,1,3,0,0,0,3,-1,2,-1,-1,0,1,-1,2,1,2,-1,0,2,0,-1,2,2,1,1,3,1,0,1,0,-1,95915.0,536,99432.0
0,3,0,3,2,3,-1,1,-1,1,0,2,3,3,0,1,-1,1,3,-1,1,1,2,-1,0,0,1,2,3,0,1,2,3,2,0,3,1,-1,0,2,0,0,2,-1,2,3,1,3,-1,2,95742.0,572,99400.0
-1,-1,2,3,0,-1,1,1,2,1,0,-1,2,1,-1,1,3,-1,2,-1,1,3,0,0,2,-1,1,3,-1,-1,3,1,3,1,0,0,2,-1,2,0,0,2,0,3,2,2,3,0,2,0,96178.0,543,99454.0
1,0,0,-1,-1,3,2,1,1,1,0,1,0,2,2,0,2,1,2,3,0,-1,-1,-1,2,-1,3,0,1,2,-1,-1,0,3,-1,1,3,0,0,0,3,-1,3,1,1,2,3,1,-1,2,95992.0,536,99452.0
2,0,1,1,3,-1,-1,2,1,2,2,-1,1,0,1,0,-1,2,-1,2,2,3,1,0,1,3,0,3,0,2,1,-1,3,0,3,0,3,2,0,1,0,-1,3,3,1,2,2,2,1,3,95568.0,586,99380.0
0,-1,3,-1,1,2,3,0,1,2,0,1,2,3,2,1,-1,0,1,1,2,2,0,1,-1,0,0,3,2,-1,0,0,3,1,-1,-1,3,2,2,-1,3,0,2,1,1,0,0,3,-1,3,95808.0,557,99421.0
3,-1,0,-1,0,1,3,2,-1,1,3,-1,1,2,3,3,0,1,2,-1,3,0,0,3,0,2,-1,0,2,-1,1,1,2,-1,2,1,-1,2,1,-1,0,1,1,-1,3,2,-1,0,-1,3,96365.0,506,99466.0
-1,2,1,3,1,-1,2,0,0,-1,2,3,3,0,1,-1,-1,0,1,1,-1,3,3,3,2,0,2,1,0,3,1,3,-1,2,2,2,1,0,0,0,2,-1,2,1,2,1,-1,1,-1,3,95974.0,532,99423.0
2,1,1,-1,1,3,0,0,0,0,1,-1,2,3,-1,0,2,2,3,-1,0,-1,1,2,0,2,2,3,1,0,1,1,-1,2,2,0,-1,1,-1,1,3,2,2,-1,0,3,-1,1,-1,2,95920.0,533,99454.0
0,2,2,2,1,2,-1,0,0,3,-1,1,2,2,-1,3,0,1,3,1,1,0,3,3,3,0,-1,2,3,2,2,2,2,-1,3,1,0,-1,-1,0,3,0,-1,3,0,-1,2,1,1,1,96040.0,568,99412.0
0,2,-1,1,2,0,0,1,2,0,-1,-1,0,-1,1,1,3,3,-1,-1,1,0,3,2,2,3,0,3,-1,0,-1,3,3,3,1,-1,0,3,0,2,1,-1,1,2,-1,2,0,2,1,2,96147.0,526,99449.0
2,2,1,-1,0,-1,-1,3,-1,-1,3,2,3,2,-1,3,0,2,2,1,0,0,1,2,2,1,-1,3,3,3,0,1,2,1,1,3,-1,1,0,-1,3,2,0,1,2,-1,2,-1,-1,1,96306.0,512,99441.0
-1,3,0,3,2,3,3,2,2,-1,0,0,3,1,0,-1,0,3,0,2,2,0,3,1,-1,1,3,2,3,1,-1,-1,1,2,-1,1,0,2,1,1,0,-1,0,1,2,3,0,1,1,2,95749.0,570,99403.0
3,2,3,2,0,1,0,0,2,-1,0,-1,-1,2,1,1,-1,0,3,1,2,3,1,0,0,0,3,0,-1,0,-1,1,0,-1,3,2,2,-1,1,-1,0,-1,2,3,3,2,1,-1,1,1,95885.0,521,99427.0
0,0,-1,-1,3,0,3,-1,1,-1,-1,3,0,0,3,2,1,-1,1,3,0,-1,3,2,1,2,2,1,3,2,2,-1,1,1,2,0,1,-1,3,2,3,1,2,0,2,2,0,2,0,-1,96009.0,550,99425.0
0,2,3,0,2,-1,0,0,2,1,-1,3,3,0,-1,1,0,1,2,-1,-1,0,3,1,1,0,3,-1,3,0,0,3,-1,-1,3,-1,-1,1,2,1,2,1,2,1,3,0,0,3,2,2,95991.0,529,99427.0
-1,1,3,1,1,-1,0,1,-1,1,0,2,1,2,1,3,-1,-1,0,3,1,-1,1,3,3,0,-1,2,-1,2,1,2,2,-1,0,3,2,-1,0,-1,-1,2,1,0,0,0,2,3,0,0,95946.0,510,99456.0
0,2,0,1,3,1,2,1,1,0,3,2,1,-1,0,2,1,2,0,0,3,3,2,1,0,1,3,-1,2,2,0,3,-1,-1,-1,-1,-1,-1,0,1,2,1,1,2,3,1,2,0,-1,3,95909.0,544,99418.0
3,1,3,2,-1,-1,0,3,0,2,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,2,3,1,1,2,3,2,-1,1,1,2,2,2,-1,1,-1,0,3,1,2,-1,2,3,0,0,3,-1,3,3,96586.0,482,99483.0
-1,1,0,1,3,2,-1,0,2,2,1,0,3,1,3,3,2,0,-1,0,0,0,1,-1,1,2,3,1,1,0,3,2,1,-1,3,0,-1,1,0,3,2,-1,2,2,1,-1,3,0,3,3,95679.0,571,99385.0
3,3,2,0,1,1,1,-1,2,0,-1,1,-1,-1,-1,3,-1,0,3,2,1,2,3,0,1,2,2,3,0,0,3,2,0,1,0,2,1,0,2,-1,3,2,1,3,0,1,0,0,3,-1,95768.0,569,99398.0
1,-1,1,-1,3,-1,1,-1,3,0,0,-1,0,-1,0,-1,1,0,2,0,2,-1,0,0,0,2,3,1,1,2,1,1,2,3,0,2,1,2,1,0,3,2,3,3,2,1,2,-1,3,2,95829.0,561,99411.0
3,1,0,-1,1,2,3,2,3,-1,0,3,0,3,1,-1,2,2,2,-1,0,-1,-1,1,3,2,1,-1,0,2,-1,0,1,3,2,0,0,-1,2,3,3,-1,0,1,0,-1,3,0,2,2,96002.0,521,99417.0
0,1,-1,1,0,1,-1,-1,2,3,-1,3,-1,3,3,-1,-1,3,-1,2,1,1,-1,2,-1,0,1,2,1,3,1,1,1,0,0,2,2,-1,-1,0,-1,3,1,-1,2,2,2,3,2,3,96583.0,489,99499.0
1,2,2,0,1,-1,2,-1,0,-1,0,1,3,3,1,3,-1,0,2,0,0,2,2,0,-1,-1,-1,-1,-1,0,0,3,1,1,0,1,2,-1,-1,0,3,2,2,1,3,3,2,3,1,1,96016.0,526,99441.0
-1,0,-1,1,2,2,0,-1,3,-1,2,2,0,0,3,1,2,1,0,1,2,1,3,-1,2,2,2,1,1,3,-1,0,-1,0,-1,1,0,-1,-1,3,3,-1,2,3,0,1,1,3,3,3,96178.0,542,99446.0
1,3,0,-1,1,0,2,3,3,3,2,1,-1,3,-1,0,0,1,3,3,2,-1,2,1,2,0,3,0,-1,-1,3,-1,1,0,2,2,3,-1,2,-1,0,1,1,-1,1,1,2,1,1,0,96132.0,548,99436.0
0,3,-1,1,0,1,2,-1,2,-1,0,-1,2,2,3,-1,0,1,1,1,-1,3,0,-1,1,1,3,-1,2,2,0,2,0,2,3,-1,3,1,3,2,2,3,2,-1,1,3,0,1,0,3,96150.0,536,99431.0
1,-1,-1,1,0,3,-1,3,3,-1,-1,0,0,2,2,3,2,2,-1,0,0,2,3,-1,1,0,0,-1,-1,-1,1,-1,0,-1,1,1,3,2,0,2,2,1,0,3,2,1,1,0,0,1,96112.0,515,99456.0
3,2,1,2,-1,2,1,3,-1,-1,2,2,3,-1,1,2,2,2,0,3,2,0,-1,1,-1,-1,1,3,3,1,0,-1,0,1,2,-1,1,1,3,0,-1,-1,1,1,0,-1,3,2,0,0,96245.0,514,99459.0
1,2,0,0,2,1,0,0,-1,2,2,3,1,1,3,3,-1,1,-1,0,0,1,-1,-1,3,1,1,2,3,3,-1,0,3,-1,-1,1,0,-1,2,-1,1,3,2,2,0,-1,0,1,3,3,96113.0,525,99430.0
2,3,1,-1,3,3,0,0,0,-1,2,0,2,-1,-1,0,-1,-1,0,3,1,1,3,1,-1,2,2,1,3,2,2,-1,-1,-1,0,3,2,-1,-1,1,3,3,1,2,0,1,0,1,2,-1,96280.0,503,99461.0
-1,0,3,3,2,2,3,3,2,0,1,3,0,0,3,3,1,0,2,-1,2,2,1,1,1,0,2,1,3,0,-1,3,-1,1,0,0,-1,1,2,1,3,0,-1,0,-1,2,3,-1,1,-1,95731.0,567,99393.0
2,1,1,0,0,2,2,1,3,3,2,-1,1,-1,0,3,-1,0,0,3,2,2,0,2,1,0,0,-1,1,3,-1,0,2,3,1,-1,1,-1,0,3,1,3,1,3,1,2,2,-1,2,-1,95736.0,553,99394.0
1,1,1,-1,0,1,2,2,2,-1,3,1,2,0,-1,2,-1,0,3,-1,-1,0,-1,0,0,1,-1,0,2,0,2,2,2,-1,2,-1,-1,-1,-1,1,0,1,2,-1,1,3,-1,-1,1,1,96322.0,451,99487.0
1,2,-1,-1,0,2,1,1,0,1,2,-1,0,-1,3,-1,1,1,3,2,0,0,-1,0,1,0,3,-1,2,1,1,0,2,3,3,3,0,-1,0,-1,2,2,3,-1,2,3,0,2,1,2,95843.0,540,99420.0
2,1,0,2,-1,0,3,1,0,3,-1,2,1,1,0,-1,1,0,1,1,3,1,0,2,3,-1,2,2,2,1,0,-1,3,3,1,-1,-1,-1,2,0,2,-1,3,2,0,2,3,3,-1,-1,96106.0,519,99447.0
2,-1,3,1,-1,3,-1,1,1,2,2,2,1,2,0,3,2,1,0,2,0,-1,-1,0,0,2,0,-1,1,1,3,3,3,1,1,1,0,0,-1,-1,0,-1,0,-1,-1,3,2,0,1,2,95811.0,529,99433.0
2,2,3,1,3,0,-1,-1,1,2,0,0,0,0,0,-1,0,2,2,3,1,3,1,3,1,3,0,1,-1,3,-1,3,1,-1,0,2,2,2,0,-1,-1,1,3,3,-1,2,3,1,-1,1,96178.0,530,99440.0
-1,0,2,1,1,3,3,0,0,0,2,1,1,2,1,3,3,1,-1,3,1,2,2,2,-1,0,1,-1,3,0,-1,-1,1,3,3,3,2,-1,2,0,2,1,2,0,1,2,1,0,0,-1,95673.0,572,99390.0
0,-1,2,-1,1,2,2,-1,1,0,-1,0,2,3,1,0,-1,3,3,0,3,-1,3,3,0,-1,0,2,3,1,0,-1,1,1,1,0,-1,2,1,-1,3,3,-1,1,0,1,2,0,2,1,96059.0,535,99447.0
2,-1,0,2,3,2,2,-1,0,-1,3,1,3,2,3,1,2,2,1,0,-1,3,-1,0,1,0,2,1,-1,3,0,3,1,3,2,-1,1,2,-1,0,3,3,-1,3,1,1,-1,0,2,1,96305.0,538,99426.0
1,0,3,0,1,-1,1,1,0,3,-1,2,-1,0,2,-1,1,1,3,-1,3,2,-1,1,2,2,1,1,2,3,-1,3,3,3,-1,0,0,1,0,2,2,2,1,3,1,-1,3,2,0,0,96054.0,562,99412.0
0,-1,-1,2,1,-1,2,0,1,0,-1,1,2,3,1,3,3,2,2,1,2,-1,3,-1,0,-1,-1,-1,0,3,3,0,3,2,-1,2,1,0,-1,0,2,2,-1,-1,0,1,1,2,0,1,96317.0,521,99483.0
0,3,0,0,1,0,2,1,2,-1,-1,1,1,0,2,-1,2,2,1,1,3,3,1,2,0,-1,1,0,2,3,3,3,0,3,1,3,-1,2,0,3,0,-1,0,3,1,2,-1,-1,2,0,95868.0,565,99392.0
0,1,1,0,2,2,3,1,1,2,3,0,2,-1,1,1,3,-1,-1,2,0,-1,-1,0,0,3,3,0,-1,3,1,3,3,3,2,2,-1,-1,2,2,2,1,3,0,0,0,1,0,0,1,95790.0,557,99399.0
3,2,1,-1,-1,3,0,2,-1,-1,1,3,3,-1,3,0,2,-1,3,0,3,-1,-1,2,0,0,1,2,2,-1,0,1,1,0,0,2,-1,1,1,2,3,0,3,1,-1,1,2,2,1,3,96121.0,528,99435.0
0,-1,1,0,1,3,2,3,3,1,0,-1,0,3,-1,2,3,1,2,0,-1,3,3,2,0,0,2,2,-1,1,3,-1,2,1,2,1,0,1,0,3,2,2,3,1,2,0,1,0,0,1,95649.0,600,99381.0
1,0,3,3,1,1,2,2,3,2,0,0,-1,-1,2,3,3,3,0,2,1,1,2,-1,3,0,1,3,-1,3,-1,-1,3,1,0,2,-1,1,1,-1,0,2,0,1,2,3,-1,2,0,0,95928.0,559,99417.0
-1,1,1,-1,0,-1,1,2,-1,1,0,1,-1,2,0,0,2,0,2,-1,1,2,3,3,3,0,3,2,1,1,0,0,2,-1,3,-1,-1,2,-1,1,0,2,-1,-1,2,3,0,3,1,-1,95974.0,506,99453.0
3,1,2,1,2,-1,-1,0,2,-1,-1,3,2,1,0,0,3,2,-1,1,3,-1,-1,3,3,2,3,0,0,2,2,1,1,-1,1,2,-1,-1,-1,1,0,0,2,0,1,2,0,2,1,-1,96116.0,498,99442.0
2,-1,-1,2,2,-1,1,-1,1,2,2,2,1,-1,3,1,-1,1,-1,-1,3,0,2,1,1,3,1,-1,0,1,3,1,0,-1,3,3,0,2,3,2,0,-1,1,3,0,0,3,2,1,2,96194.0,523,99426.0
3,-1,2,3,2,2,1,0,-1,1,0,1,3,2,-1,-1,-1,3,1,0,3,1,-1,-1,1,0,0,1,1,0,0,2,1,-1,3,0,3,-1,-1,2,0,0,3,-1,3,2,2,0,-1,3,96239.0,506,99461.0
1,2,3,1,2,3,0,1,-1,-1,0,1,2,3,-1,1,3,2,2,-1,3,-1,-1,0,2,0,1,0,1,2,0,2,3,-1,0,1,-1,3,0,3,1,2,0,1,1,0,2,-1,0,2,95714.0,540,99400.0
0,0,2,1,1,2,3,1,3,2,-1,0,-1,1,3,3,-1,0,-1,3,0,1,1,3,2,-1,1,-1,2,1,0,2,1,2,-1,1,0,2,-1,-1,2,0,-1,0,-1,3,2,1,0,-1,95990.0,523,99447.0
0,2,3,-1,3,2,-1,3,1,1,1,-1,3,1,0,0,3,-1,0,2,3,-1,-1,0,2,1,2,-1,0,0,1,3,2,-1,2,2,1,1,3,0,0,3,2,1,-1,1,1,0,2,3,95857.0,559,99406.0
-1,2,2,1,2,1,1,1,-1,-1,3,0,-1,2,0,3,0,1,-1,0,-1,1,2,0,3,1,2,0,-1,0,0,3,1,3,0,3,-1,1,3,0,-1,2,2,1,1,-1,2,0,-1,2,96032.0,519,99442.0
2,1,1,1,0,1,1,1,3,-1,-1,0,0,3,-1,-1,-1,2,2,-1,2,3,1,-1,0,2,-1,3,-1,1,-1,0,1,-1,2,0,0,2,0,2,-1,1,2,-1,0,2,1,1,-1,3,96329.0,475,99496.0
-1,1,3,2,1,0,3,-1,2,0,3,2,0,3,0,-1,2,0,-1,-1,1,1,1,-1,2,-1,3,0,0,2,0,2,-1,0,1,1,2,-1,3,3,2,3,2,2,-1,1,-1,1,1,0,96065.0,541,99447.0
-1,-1,3,3,-1,0,1,-1,2,3,2,0,3,1,0,3,-1,2,0,1,2,2,3,-1,-1,2,-1,1,2,3,3,1,2,0,-1,0,3,2,-1,0,0,1,1,3,0,1,3,2,1,1,96231.0,562,99435.0
1,3,3,3,1,2,-1,3,1,-1,0,-1,0,2,3,-1,-1,2,-1,3,3,-1,1,3,2,2,1,-1,0,1,-1,0,1,0,2,0,1,-1,3,2,0,0,-1,1,1,-1,0,2,1,3,96169.0,509,99447.0
3,3,0,3,1,3,2,3,-1,-1,1,1,3,0,0,3,2,-1,-1,2,2,3,2,1,2,0,0,-1,1,-1,3,2,1,1,1,2,0,3,1,2,0,-1,1,-1,3,0,2,0,0,1,95801.0,567,99387.0
-1,3,1,1,-1,2,3,1,2,-1,0,1,3,2,1,3,0,2,0,-1,-1,0,-1,0,3,0,-1,2,-1,-1,0,0,-1,1,1,1,2,2,1,-1,2,0,3,1,0,3,2,2,3,2,95915.0,526,99430.0
1,1,2,1,1,2,-1,0,0,0,3,1,2,2,-1,2,1,3,3,0,-1,1,0,1,2,1,3,1,-1,0,-1,0,2,3,3,0,3,2,3,3,2,-1,1,2,2,1,-1,0,-1,0,95904.0,562,99409.0
-1,-1,3,2,0,-1,3,1,3,2,-1,2,0,2,2,1,3,2,1,3,2,3,1,1,3,0,1,3,-1,2,0,0,-1,2,1,2,-1,0,3,1,1,-1,1,-1,0,3,3,1,-1,-1,96236.0,525,99444.0
1,2,-1,3,3,-1,-1,1,0,3,-1,-1,1,2,0,3,2,1,1,2,0,2,-1,2,2,-1,3,1,-1,0,-1,-1,3,2,0,2,-1,-1,1,0,-1,1,3,1,2,1,0,3,3,3,96538.0,505,99490.0
1,1,-1,-1,3,2,-1,2,1,-1,1,0,3,-1,0,2,0,-1,1,2,3,0,-1,0,1,0,0,3,3,-1,1,2,3,3,2,3,3,0,-1,-1,3,2,1,0,1,2,2,0,2,-1,95952.0,532,99421.0
1,3,1,-1,1,2,1,2,2,0,0,0,-1,1,-1,3,2,1,1,3,3,2,0,-1,-1,1,1,1,3,2,0,3,0,2,-1,-1,-1,0,2,-1,2,0,0,3,1,3,3,3,2,-1,96075.0,545,99430.0
0,0,3,1,2,2,3,0,2,3,2,-1,1,2,0,3,-1,0,1,2,-1,3,0,2,3,3,2,3,1,1,2,3,2,1,1,-1,1,3,0,-1,2,-1,0,-1,0,1,1,1,-1,0,95873.0,558,99400.0
3,-1,3,1,0,-1,-1,0,3,1,3,3,0,1,0,3,3,2,-1,-1,2,1,-1,0,2,1,3,-1,2,2,0,1,2,-1,0,2,0,0,1,1,2,1,-1,0,2,1,1,-1,3,2,95840.0,542,99403.0
2,-1,-1,3,2,1,-1,-1,3,-1,0,0,0,1,0,1,0,3,2,0,3,1,3,3,3,0,1,-1,3,0,2,1,2,2,0,-1,-1,3,1,-1,1,2,-1,1,0,2,-1,0,2,1,95992.0,526,99439.0
3,-1,-1,3,3,0,1,2,2,-1,0,2,-1,2,-1,0,3,1,0,0,1,2,3,1,3,1,-1,-1,0,1,2,-1,3,1,1,2,1,0,1,3,2,-1,3,2,1,2,3,3,0,2,95928.0,564,99409.0
3,2,-1,0,2,-1,0,1,-1,1,-1,2,2,2,1,0,0,3,3,-1,1,0,2,-1,3,2,0,1,1,-1,-1,1,1,3,2,1,3,0,3,0,-1,0,1,2,0,2,0,-1,-1,3,96107.0,539,99448.0
3,3,3,2,3,2,1,2,1,1,2,1,0,0,3,0,2,3,-1,-1,2,0,0,0,-1,1,-1,-1,-1,2,0,1,1,1,-1,1,2,0,2,2,-1,3,0,0,3,1,0,-1,3,1,95791.0,559,99407.0
1,-1,-1,2,0,2,2,3,2,-1,0,-1,0,2,-1,-1,-1,1,0,1,1,1,-1,0,-1,1,0,1,2,2,3,-1,1,-1,0,1,3,0,3,1,0,3,2,3,3,2,3,3,0,0,96144.0,521,99449.0
3,2,-1,1,1,0,0,-1,1,3,3,-1,1,0,3,2,1,-1,3,1,0,2,2,2,3,0,-1,2,0,1,-1,0,-1,1,0,0,1,-1,-1,2,-1,-1,2,3,0,0,1,2,-1,2,96108.0,529,99471.0
0,3,3,0,-1,0,0,-1,-1,-1,2,0,1,3,2,1,2,-1,2,0,3,3,1,1,1,3,-1,0,3,0,2,-1,2,0,0,3,1,-1,0,3,0,1,-1,2,2,2,1,3,1,2,95927.0,569,99413.0
3,-1,0,0,2,0,3,-1,0,1,0,3,3,-1,-1,0,-1,0,2,0,2,1,-1,3,2,3,-1,3,1,1,1,1,0,1,3,3,2,3,3,2,2,2,1,-1,0,3,0,0,1,2,95909.0,572,99400.0
0,-1,0,2,3,3,0,3,3,2,1,1,1,-1,0,3,1,0,3,0,1,2,2,0,2,-1,0,3,2,0,3,1,2,-1,1,-1,2,-1,0,-1,1,1,1,2,3,0,3,2,-1,1,95954.0,561,99407.0
-1,-1,3,0,2,1,0,3,3,1,1,3,2,1,1,2,3,2,2,0,-1,-1,-1,0,-1,3,3,3,-1,1,0,1,0,2,1,1,-1,3,2,3,2,2,0,2,1,1,-1,0,0,0,96058.0,549,99419.0
3,-1,3,-1,3,1,3,2,0,-1,3,2,2,2,0,2,1,0,1,0,-1,1,1,-1,0,2,2,3,-1,2,1,0,2,3,-1,-1,1,3,-1,0,-1,1,3,3,1,0,1,-1,2,0,96285.0,534,99436.0
1,-1,-1,0,2,0,2,0,1,3,-1,0,2,1,1,-1,-1,1,1,-1,-1,2,3,-1,-1,0,1,2,3,3,2,-1,2,-1,-1,1,1,3,1,0,2,0,2,2,0,2,0,0,-1,3,96365.0,500,99483.0
2,3,1,2,-1,3,-1,-1,-1,1,2,3,3,0,1,3,1,2,0,3,2,-1,-1,1,-1,3,1,2,1,0,2,0,0,-1,3,2,0,1,3,0,0,2,-1,1,-1,2,1,-1,2,1,96256.0,531,99442.0
-1,0,2,3,2,0,2,0,1,0,3,0,-1,3,2,2,1,-1,-1,3,0,1,-1,0,2,3,-1,1,0,1,1,2,1,-1,1,3,3,2,0,3,2,0,1,0,-1,-1,3,1,1,2,95787.0,567,99400.0
2,1,2,2,0,-1,1,-1,0,0,3,2,2,3,3,1,0,2,-1,-1,-1,2,1,2,1,3,2,0,-1,1,2,1,1,-1,3,2,3,3,1,1,0,2,0,1,3,-1,-1,0,0,-1,96073.0,537,99408.0
3,2,3,3,2,-1,0,1,1,3,-1,0,-1,0,-1,0,1,3,2,0,2,0,1,3,2,-1,-1,0,1,1,2,2,2,0,-1,-1,3,-1,0,0,-1,-1,-1,-1,1,3,2,1,-1,-1,96562.0,483,99516.0
1,3,2,-1,-1,3,0,2,0,3,2,3,1,-1,1,2,0,1,1,3,0,0,3,3,1,1,1,-1,2,-1,0,-1,0,3,1,0,2,0,-1,3,2,1,2,3,1,-1,2,2,-1,1,95876.0,568,99404.0
3,0,0,1,0,1,3,3,2,0,0,-1,2,2,2,1,2,0,1,0,2,3,3,2,3,1,0,-1,-1,2,-1,3,-1,1,-1,2,-1,0,-1,0,1,3,3,2,3,1,-1,-1,1,1,96023.0,548,99426.0
-1,1,-1,3,2,2,1,2,-1,3,1,2,0,-1,0,-1,0,0,1,1,-1,3,1,1,3,2,0,2,2,-1,0,1,1,-1,-1,0,2,3,-1,2,3,1,2,-1,0,0,0,2,3,1,96081.0,529,99444.0
3,0,-1,0,0,1,3,1,1,3,0,1,0,2,0,1,-1,2,0,2,-1,3,0,3,0,2,0,3,-1,1,1,-1,2,2,0,3,-1,-1,-1,2,-1,3,2,2,1,0,-1,2,1,-1,95786.0,528,99434.0
3,0,0,1,2,0,0,0,-1,3,-1,2,0,-1,-1,2,2,-1,1,-1,3,1,2,0,3,1,2,2,1,1,1,-1,-1,0,2,0,1,-1,0,2,2,1,2,0,-1,3,3,1,-1,3,95978.0,536,99457.0
-1,2,2,3,0,0,3,0,0,2,1,1,-1,1,-1,2,3,1,-1,2,1,0,0,2,1,0,1,3,-1,-1,1,3,3,-1,2,1,-1,2,2,3,3,3,0,1,0,1,2,-1,2,0,95807.0,553,99409.0
-1,-1,-1,0,1,3,2,2,0,0,2,1,3,0,3,1,3,0,-1,-1,2,-1,1,3,3,3,2,-1,0,2,1,-1,3,0,2,1,1,1,-1,2,1,3,2,3,1,2,0,-1,0,0,95967.0,551,99414.0
0,2,0,2,1,2,-1,0,1,1,0,3,2,-1,2,3,1,1,2,2,-1,1,3,0,3,-1,1,1,-1,1,0,-1,0,-1,2,3,0,2,3,3,3,0,1,-1,1,2,0,-1,0,3,95819.0,554,99410.0
0,0,2,2,2,3,-1,2,0,1,2,3,-1,3,1,3,1,-1,1,-1,-1,2,-1,2,3,-1,0,-1,-1,0,2,0,1,1,2,-1,-1,0,3,1,3,-1,-1,1,2,-1,2,0,0,1,96362.0,485,99471.0
0,1,-1,2,3,1,0,0,-1,-1,0,3,-1,3,2,1,1,-1,0,1,3,3,-1,2,2,2,2,1,2,-1,0,-1,-1,0,2,-1,2,2,1,1,0,0,0,0,-1,-1,1,3,-1,3,96258.0,509,99475.0
2,3,3,0,0,-1,1,0,1,2,0,-1,2,3,3,-1,2,2,-1,1,1,-1,0,1,0,2,0,2,0,1,2,0,3,2,0,3,-1,-1,-1,-1,3,-1,1,1,3,1,3,-1,1,-1,95997.0,503,99435.0
1,0,3,3,0,0,3,0,1,2,3,1,2,1,1,1,2,1,2,-1,2,3,-1,3,2,3,0,2,1,-1,0,1,1,-1,0,0,3,2,2,3,-1,-1,3,0,0,-1,3,1,-1,-1,95771.0,554,99393.0
2,1,3,0,-1,3,2,-1,1,-1,2,1,3,0,0,1,1,3,1,1,3,-1,1,3,0,2,1,-1,2,-1,2,3,0,0,-1,-1,2,-1,2,0,3,2,0,2,1,2,1,3,3,-1,96137.0,539,99423.0
2,1,2,0,3,-1,-1,1,3,1,-1,3,0,-1,2,-1,2,-1,0,-1,-1,3,0,-1,1,0,-1,0,-1,0,-1,1,2,2,1,-1,2,0,0,-1,1,3,1,0,0,0,2,1,2,1,96159.0,480,99487.0
0,2,1,3,3,3,-1,2,2,-1,-1,1,2,1,1,2,2,0,0,-1,1,1,0,0,-1,-1,1,-1,3,1,3,2,2,0,0,0,3,1,2,3,3,-1,0,3,1,0,2,2,0,3,95698.0,569,99397.0
1,1,1,1,-1,3,0,1,0,-1,2,0,1,3,-1,1,1,2,2,-1,3,-1,0,0,0,2,2,1,-1,1,3,2,0,2,2,-1,3,0,1,3,1,3,0,-1,0,2,0,3,2,0,95715.0,559,99409.0
0,1,1,2,0,3,2,-1,0,-1,-1,2,3,0,2,0,1,0,3,3,-1,2,1,3,1,3,3,1,1,-1,2,0,3,1,1,1,-1,0,3,-1,0,2,2,2,-1,2,3,-1,3,0,96036.0,553,99402.0
0,1,2,3,0,-1,3,2,0,2,3,-1,1,-1,-1,-1,2,1,1,2,1,-1,-1,0,1,3,0,3,0,0,-1,2,3,-1,3,-1,-1,1,0,1,1,2,3,1,2,2,2,2,-1,3,96432.0,489,99472.0
1,1,0,-1,3,3,1,1,-1,0,1,1,2,2,2,2,3,3,1,3,2,-1,3,-1,3,2,2,3,0,-1,-1,-1,0,1,1,2,2,0,0,1,0,0,0,0,-1,1,2,3,-1,0,95934.0,566,99421.0
