$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
3,-1,1,0,3,3,2,-1,0,3,1,2,0,1,1,0,2,2,0,3,-1,2,2,3,0,1,-1,2,-1,0,0,-1,-1,1,-1,-1,2,2,-1,3,-1,0,1,1,1,3,0,2,1,2,95502.0,547,99476.0
0,-1,2,2,0,1,1,3,2,0,0,1,0,-1,3,3,1,-1,3,-1,2,3,2,2,3,0,1,3,-1,3,3,0,3,2,2,1,1,1,2,-1,-1,0,0,0,1,-1,1,0,0,2,95047.0,606,99423.0
1,2,1,1,3,0,1,1,-1,3,-1,0,-1,1,0,1,-1,0,-1,-1,-1,0,2,3,2,1,2,3,3,3,-1,0,0,1,3,2,0,1,0,3,-1,-1,1,2,2,0,2,2,1,-1,95344.0,560,99464.0
2,2,2,2,2,1,2,2,1,3,-1,0,1,-1,2,-1,1,-1,-1,-1,-1,3,-1,3,1,3,0,1,0,1,0,1,-1,3,0,2,2,0,3,-1,0,3,3,2,2,3,1,0,0,1,95305.0,581,99439.0
2,-1,-1,1,0,1,0,-1,2,-1,2,-1,0,2,0,3,0,2,1,3,1,1,2,3,-1,3,-1,-1,-1,0,0,-1,-1,1,1,2,0,1,3,2,2,2,0,1,3,-1,2,-1,3,0,95581.0,519,99481.0
0,-1,3,3,3,1,2,-1,0,1,2,0,1,-1,-1,-1,2,2,0,-1,1,1,2,-1,1,-1,-1,-1,-1,1,1,3,2,2,0,3,3,3,0,2,1,2,-1,-1,-1,0,-1,1,0,2,95986.0,508,99523.0
1,-1,2,-1,-1,-1,0,3,0,1,0,1,0,2,-1,-1,2,2,2,0,2,2,-1,1,1,-1,0,-1,1,-1,3,-1,1,0,0,3,3,-1,0,1,1,-1,-1,1,2,2,0,1,0,-1,95557.0,500,99522.0
-1,-1,1,1,-1,1,2,-1,-1,-1,0,0,2,1,1,2,2,3,3,3,1,2,-1,-1,-1,1,1,0,3,1,3,3,3,2,3,-1,1,0,0,0,0,2,0,2,-1,1,-1,0,0,0,95473.0,542,99477.0
2,1,-1,1,3,3,3,3,0,1,2,1,2,3,3,3,-1,2,-1,2,0,2,0,1,1,1,-1,1,2,1,0,0,-1,3,0,0,1,0,3,3,1,0,2,2,-1,2,-1,-1,0,2,95255.0,605,99426.0
0,3,0,3,3,2,2,1,3,1,1,2,0,-1,-1,-1,2,2,1,-1,-1,-1,-1,0,2,3,3,0,-1,-1,1,0,-1,3,3,0,0,2,3,-1,1,2,0,1,1,2,2,0,0,-1,95601.0,544,99469.0
0,0,2,0,-1,3,-1,2,3,3,3,1,1,2,0,3,3,0,0,0,3,2,1,3,2,-1,-1,1,-1,1,1,0,1,0,1,-1,0,-1,3,-1,2,1,2,1,2,2,1,3,0,2,95219.0,599,99434.0
1,2,1,3,-1,-1,0,-1,3,1,3,1,0,0,0,1,0,3,-1,2,2,0,-1,3,2,-1,-1,2,2,0,2,0,0,2,2,3,1,-1,1,3,0,2,3,1,-1,3,-1,1,0,1,95375.0,562,99463.0
-1,3,-1,-1,-1,1,-1,-1,0,2,-1,-1,3,1,0,1,2,2,-1,0,2,-1,0,2,2,1,3,0,3,-1,3,1,1,3,1,0,2,1,2,2,3,-1,1,3,2,-1,-1,1,3,2,96205.0,514,99519.0
2,0,-1,-1,1,-1,2,2,1,0,3,1,1,0,3,-1,2,3,2,3,0,1,3,-1,2,0,-1,1,1,0,0,0,0,0,-1,-1,2,2,0,-1,3,3,-1,1,2,1,1,2,0,2,95308.0,577,99468.0
-1,2,1,1,1,2,-1,-1,0,0,2,3,-1,0,0,0,2,2,1,0,0,3,0,1,-1,1,-1,3,0,2,2,3,-1,0,2,-1,1,3,3,1,1,0,-1,-1,2,3,1,1,2,2,95577.0,577,99477.0
1,-1,3,2,2,1,0,2,-1,1,3,-1,3,-1,0,1,0,-1,0,2,1,-1,3,-1,3,1,3,1,0,2,1,0,0,2,2,0,-1,3,3,3,2,0,-1,0,2,-1,1,2,1,1,95353.0,584,99442.0
3,2,0,-1,0,0,0,3,-1,-1,0,2,3,2,2,-1,-1,-1,2,1,2,2,1,0,3,3,0,2,1,0,1,1,1,2,3,-1,1,2,1,0,3,1,-1,3,0,-1,-1,3,1,0,95546.0,576,99460.0
0,1,-1,2,3,0,1,-1,2,3,2,-1,2,1,1,1,-1,0,2,-1,0,1,3,-1,2,1,1,3,0,1,2,0,0,0,3,-1,2,-1,-1,2,0,-1,-1,0,0,3,1,-1,-1,1,95362.0,527,99493.0
1,3,-1,2,1,3,3,0,2,3,-1,2,1,0,3,0,0,0,3,0,-1,1,2,-1,2,0,-1,2,2,-1,1,2,1,0,1,-1,3,0,-1,3,1,2,0,3,1,2,3,-1,1,1,95093.0,587,99435.0
0,-1,0,1,1,2,1,0,-1,2,0,2,1,0,0,1,3,3,3,2,3,1,0,0,2,2,2,0,2,1,0,1,-1,-1,3,-1,1,3,3,0,1,-1,2,-1,2,-1,0,3,3,3,95191.0,604,99429.0
0,-1,0,0,-1,2,0,0,1,1,3,-1,3,-1,0,2,1,2,3,-1,0,-1,2,3,3,-1,3,-1,2,-1,1,-1,0,1,3,-1,0,2,1,3,2,1,2,0,1,2,1,0,1,1,95509.0,555,99463.0
3,-1,3,0,-1,2,2,-1,-1,0,1,1,2,-1,3,3,2,1,0,3,-1,-1,0,3,0,1,3,2,1,1,0,1,1,3,-1,0,2,3,2,3,2,2,2,0,1,2,1,0,0,3,95369.0,600,99428.0
2,0,3,2,0,-1,0,1,3,2,-1,1,1,1,2,3,0,-1,1,-1,0,-1,2,0,-1,-1,-1,0,0,-1,1,-1,2,1,1,1,-1,3,1,0,2,2,0,1,3,2,2,2,0,3,95414.0,562,99469.0
0,0,3,0,-1,1,2,0,3,1,1,-1,3,2,-1,-1,3,3,2,0,2,-1,1,-1,-1,3,2,1,2,1,1,2,0,2,3,3,1,1,-1,0,-1,2,3,2,1,1,0,3,0,3,95433.0,576,99435.0
0,3,2,0,3,2,0,3,1,0,2,-1,0,0,0,1,3,0,2,1,-1,2,-1,3,-1,2,-1,3,-1,1,0,0,1,3,3,2,0,1,1,1,0,3,-1,-1,1,2,3,1,1,0,95122.0,593,99426.0
0,0,2,3,2,0,3,1,0,1,1,0,3,0,-1,-1,3,0,3,1,1,1,-1,2,-1,1,2,-1,2,1,3,3,-1,3,2,2,1,3,2,0,1,1,0,3,0,-1,0,3,0,-1,95065.0,591,99415.0
0,1,-1,3,1,0,2,0,2,2,2,-1,-1,1,-1,0,-1,1,0,1,3,-1,0,3,1,3,0,2,0,0,-1,3,-1,0,2,-1,2,2,3,2,1,3,3,2,2,1,-1,1,2,-1,95400.0,557,99468.0
2,0,3,0,-1,1,0,0,2,-1,-1,3,3,2,2,2,2,3,-1,3,1,-1,-1,0,0,0,1,1,1,1,1,0,3,1,2,-1,3,3,3,1,2,2,3,0,0,-1,2,0,2,3,95204.0,591,99421.0
1,3,0,0,1,2,3,1,2,1,0,1,2,2,2,3,3,0,-1,0,3,1,0,0,-1,1,2,1,-1,3,2,2,-1,0,3,0,-1,3,-1,1,2,0,-1,1,-1,-1,0,3,-1,2,95371.0,577,99449.0
1,1,-1,1,-1,0,2,1,2,0,0,3,0,3,2,-1,-1,0,0,3,1,2,1,1,2,0,2,-1,2,3,2,3,2,3,1,0,1,3,1,0,1,3,-1,3,0,0,2,2,-1,-1,95251.0,598,99440.0
2,0,2,-1,-1,-1,2,2,-1,3,-1,3,-1,-1,3,0,-1,2,1,2,0,0,-1,2,1,0,2,-1,1,1,0,0,0,2,3,2,3,3,-1,1,1,3,3,1,-1,0,1,-1,1,2,95538.0,539,99481.0
2,1,3,-1,0,-1,2,-1,0,3,0,0,-1,0,1,2,2,2,-1,-1,3,1,-1,-1,2,1,0,1,-1,0,0,1,1,-1,1,3,2,-1,2,-1,3,3,0,2,1,2,-1,1,0,1,95581.0,530,99501.0
3,-1,-1,0,3,2,-1,2,3,2,3,-1,1,0,3,-1,0,0,-1,2,3,0,3,1,0,1,3,3,-1,1,0,1,0,2,3,2,1,0,0,1,-1,-1,0,2,-1,2,1,2,-1,1,95386.0,560,99462.0
0,1,3,-1,0,2,-1,1,-1,0,2,3,1,3,-1,-1,2,0,-1,2,2,0,3,1,2,3,-1,0,0,2,2,-1,3,2,-1,1,0,0,-1,1,-1,-1,0,2,0,-1,3,-1,2,1,95706.0,520,99502.0
1,2,1,3,2,1,1,0,2,-1,-1,3,0,3,-1,0,0,1,-1,0,-1,-1,1,2,1,0,1,3,2,0,2,3,-1,2,2,-1,3,-1,-1,0,0,3,2,2,3,2,1,1,3,1,95219.0,570,99444.0
3,-1,-1,1,1,0,3,2,1,2,0,2,1,0,0,2,1,0,2,-1,-1,-1,0,-1,-1,2,-1,2,3,1,3,-1,2,1,0,-1,0,-1,1,3,-1,2,0,-1,0,3,2,3,-1,1,96002.0,497,99524.0
-1,3,2,1,3,2,1,0,1,0,-1,0,1,1,1,3,-1,1,3,0,-1,0,2,-1,1,3,0,1,-1,2,3,3,1,0,-1,2,-1,0,1,2,3,-1,2,0,3,0,3,3,2,2,95282.0,598,99438.0
0,3,-1,2,-1,2,3,2,2,1,0,-1,0,1,-1,1,2,2,2,2,-1,-1,3,0,1,3,3,2,2,0,1,3,0,-1,0,3,0,-1,1,1,-1,0,-1,-1,-1,0,3,0,3,-1,95828.0,528,99503.0
1,0,0,1,-1,2,1,1,-1,-1,0,-1,0,0,2,-1,1,-1,2,2,3,-1,2,3,2,1,3,-1,3,1,2,-1,0,2,0,-1,1,2,0,1,1,2,-1,0,2,-1,3,3,0,0,95428.0,538,99477.0
-1,2,1,0,0,3,2,3,3,0,1,0,3,-1,2,2,1,0,0,3,1,-1,2,1,0,-1,-1,3,1,2,-1,-1,0,0,1,-1,0,-1,3,3,-1,2,3,-1,3,2,2,-1,1,1,95879.0,551,99495.0
2,3,0,2,2,0,2,2,0,3,-1,3,3,3,2,3,-1,0,-1,1,1,2,0,1,-1,0,1,3,-1,-1,0,0,1,-1,1,-1,1,-1,0,1,2,-1,0,3,2,2,0,2,1,1,95439.0,565,99460.0
1,2,1,2,-1,1,-1,0,0,2,3,0,3,3,2,-1,2,2,2,0,3,-1,3,-1,1,1,3,3,2,0,3,0,2,-1,1,1,0,0,1,-1,-1,-1,1,-1,0,1,2,-1,0,0,95354.0,568,99467.0
0,2,1,-1,-1,0,-1,2,1,-1,1,0,0,3,1,1,-1,-1,-1,2,2,-1,2,1,-1,1,3,2,1,2,3,-1,3,2,-1,0,3,-1,0,0,0,1,0,1,0,2,1,-1,0,2,95510.0,534,99491.0
3,3,2,-1,1,-1,-1,0,1,2,3,1,2,2,1,-1,1,1,1,3,2,0,2,-1,2,-1,0,-1,-1,0,1,0,2,1,0,-1,2,3,3,3,0,1,2,-1,0,1,3,3,3,2,95526.0,576,99453.0
-1,3,-1,2,1,-1,0,-1,0,2,3,2,1,1,3,-1,0,1,0,0,3,-1,2,-1,1,1,1,-1,2,2,0,0,3,0,2,3,1,2,-1,2,1,-1,-1,2,1,-1,0,2,0,-1,95560.0,528,99510.0
2,3,0,-1,1,3,1,2,0,1,0,-1,0,-1,-1,2,-1,-1,0,-1,2,-1,1,-1,3,-1,2,-1,0,2,-1,0,1,3,0,1,0,2,3,-1,2,3,1,2,0,1,-1,-1,1,2,95760.0,519,99495.0
1,1,2,3,-1,3,1,1,1,-1,2,2,3,-1,3,-1,-1,3,3,0,3,-1,0,-1,1,-1,1,-1,0,-1,0,2,2,0,2,-1,0,0,2,2,2,1,-1,-1,-1,-1,0,1,2,1,96028.0,502,99525.0
2,0,-1,-1,3,1,0,3,2,1,-1,1,3,0,1,2,-1,2,-1,0,-1,1,1,0,0,2,1,-1,3,2,3,0,3,3,-1,3,2,1,2,3,0,2,3,2,0,-1,0,1,1,3,95368.0,585,99439.0
-1,3,2,1,0,3,1,2,1,2,1,1,-1,3,3,3,0,1,0,1,3,2,0,1,2,3,1,1,0,3,0,-1,2,0,1,0,0,-1,0,-1,-1,-1,-1,2,0,2,2,-1,2,-1,95452.0,588,99467.0
1,-1,1,2,-1,1,0,1,2,2,0,0,2,1,3,3,0,0,-1,2,1,-1,3,1,2,2,2,1,1,3,3,-1,0,-1,-1,-1,3,-1,-1,2,0,2,0,0,0,3,-1,2,0,-1,95611.0,538,99504.0
0,-1,2,3,2,1,1,1,1,1,2,0,1,1,-1,2,2,1,-1,2,2,3,0,-1,2,3,0,-1,1,-1,-1,0,-1,3,3,3,2,3,-1,3,-1,3,3,1,2,-1,3,-1,-1,0,95846.0,530,99475.0
3,2,0,1,0,0,2,0,0,0,1,3,1,2,3,3,-1,2,1,3,3,1,-1,2,2,3,3,2,2,1,0,3,-1,0,2,0,1,-1,1,3,-1,-1,1,1,-1,1,3,0,0,2,95143.0,614,99407.0
2,0,1,2,-1,0,1,-1,3,0,0,2,-1,-1,0,0,1,1,3,-1,3,3,-1,-1,-1,2,2,0,-1,2,1,-1,-1,0,1,1,3,1,3,2,2,1,0,0,1,1,-1,0,3,2,95493.0,538,99477.0
-1,2,-1,2,2,3,1,0,2,3,1,3,1,2,1,-1,3,-1,1,1,3,1,-1,0,3,0,-1,0,1,0,3,2,-1,2,2,0,3,0,3,-1,2,-1,3,0,-1,2,2,0,1,1,95487.0,586,99454.0
-1,2,1,2,0,-1,2,3,0,1,2,-1,1,3,1,2,2,0,1,3,0,3,3,2,1,3,3,1,2,1,-1,-1,1,0,1,-1,-1,0,-1,-1,2,1,2,0,0,2,0,-1,-1,-1,95526.0,561,99477.0
0,3,-1,-1,1,1,-1,-1,1,-1,1,1,-1,0,3,0,1,0,2,2,0,3,2,3,-1,-1,0,2,3,3,3,1,1,0,0,2,0,2,0,0,-1,2,2,3,1,2,2,0,1,3,95131.0,595,99439.0
2,1,-1,2,-1,-1,-1,-1,0,3,1,1,1,3,-1,-1,0,1,0,-1,0,2,-1,3,2,-1,-1,3,2,0,2,2,2,1,0,2,1,-1,1,2,-1,0,-1,1,3,1,3,1,0,3,95852.0,506,99517.0
0,2,1,2,1,3,3,0,3,0,2,-1,2,0,0,-1,1,3,-1,-1,-1,3,-1,1,0,0,1,3,-1,2,0,1,0,2,1,2,2,1,2,-1,0,1,3,0,0,3,1,-1,2,2,95047.0,586,99420.0
0,0,3,2,0,-1,1,0,2,3,0,0,0,1,3,1,3,-1,0,-1,3,-1,1,-1,1,-1,2,1,1,-1,3,-1,-1,3,1,3,2,-1,2,2,2,2,2,-1,-1,-1,-1,0,2,1,95925.0,518,99515.0
3,0,-1,0,3,3,-1,-1,3,0,1,1,2,3,0,0,0,1,2,2,0,-1,3,2,0,1,-1,3,3,1,-1,0,0,-1,1,1,0,2,2,2,1,2,1,-1,2,2,-1,-1,1,2,95362.0,584,99461.0
0,2,-1,1,2,1,-1,-1,3,0,0,3,-1,2,0,-1,3,0,2,2,1,0,2,2,3,-1,3,0,-1,1,2,1,0,2,-1,3,0,-1,0,1,1,-1,1,2,1,1,3,-1,2,0,95543.0,566,99470.0
-1,0,0,2,-1,0,0,3,1,0,1,1,1,-1,2,-1,2,0,2,0,0,-1,3,2,-1,1,2,0,2,3,2,-1,1,1,3,1,2,-1,2,1,1,0,-1,2,-1,0,1,3,3,-1,95616.0,564,99487.0
-1,-1,2,1,-1,-1,-1,1,2,0,0,3,1,0,0,3,3,0,1,1,1,3,-1,0,2,1,2,0,2,3,1,3,-1,0,1,-1,-1,1,-1,1,-1,2,3,2,-1,-1,0,3,2,3,95778.0,531,99494.0
0,2,0,0,-1,2,-1,2,0,0,0,0,0,-1,0,0,2,1,-1,3,1,2,1,0,3,1,-1,3,-1,-1,3,0,1,2,1,1,2,-1,1,2,1,3,3,2,2,2,3,1,-1,-1,95389.0,566,99468.0
2,-1,-1,3,0,0,3,-1,3,1,3,0,2,-1,-1,3,2,3,0,-1,2,-1,0,0,3,2,-1,-1,1,-1,1,0,-1,2,1,-1,-1,0,1,0,2,2,2,1,-1,-1,1,3,2,0,95910.0,498,99513.0
2,0,-1,1,2,2,3,0,0,-1,-1,3,1,2,0,1,2,3,2,1,3,-1,0,2,-1,0,0,1,-1,2,2,2,3,2,0,3,1,1,1,2,3,1,-1,1,0,3,0,0,-1,3,95182.0,604,99428.0
3,2,3,3,1,3,3,2,-1,1,1,0,3,-1,1,2,0,2,3,0,0,1,0,-1,-1,1,-1,2,0,2,-1,1,-1,0,2,-1,2,3,1,2,-1,1,3,3,0,0,2,1,2,3,95613.0,583,99434.0
1,3,1,0,0,2,3,1,3,2,-1,-1,2,-1,-1,1,1,0,1,0,1,3,3,2,3,0,3,2,0,0,2,1,0,-1,1,-1,0,2,-1,2,0,2,3,2,2,1,-1,2,-1,-1,95308.0,578,99456.0
1,0,0,0,2,0,3,-1,2,1,1,3,0,3,-1,2,2,3,3,0,-1,-1,1,-1,2,2,0,-1,0,2,1,1,3,-1,-1,3,0,1,-1,2,1,1,-1,0,-1,2,-1,2,1,-1,95548.0,537,99495.0
1,2,1,0,-1,1,0,1,2,2,-1,0,-1,3,0,0,2,1,2,0,0,2,1,2,-1,3,-1,-1,3,3,3,1,2,3,-1,0,0,0,1,-1,1,-1,1,-1,0,-1,2,2,2,1,95397.0,553,99479.0
0,1,3,3,3,0,0,3,2,0,0,2,-1,2,-1,-1,-1,-1,3,-1,2,0,1,-1,0,1,2,-1,2,1,3,1,3,0,1,2,-1,-1,3,-1,1,2,1,-1,2,-1,0,-1,2,1,95751.0,525,99498.0
0,0,3,2,-1,1,-1,0,0,2,3,3,0,2,3,3,-1,2,-1,0,1,2,2,3,0,1,-1,1,-1,-1,3,2,0,2,2,-1,1,1,3,2,1,1,-1,0,2,1,1,-1,0,3,95387.0,569,99459.0
3,-1,3,1,1,2,2,1,2,1,-1,2,0,3,0,2,2,-1,0,2,1,-1,-1,1,0,0,3,3,1,1,3,2,0,-1,2,1,2,-1,3,0,3,0,0,-1,1,0,3,-1,0,2,95303.0,596,99439.0
2,2,1,0,1,1,0,0,3,1,0,2,-1,-1,0,-1,1,3,-1,3,2,2,1,-1,1,0,2,3,2,0,0,1,-1,1,0,-1,3,0,3,2,3,2,1,1,2,-1,3,0,3,0,95103.0,600,99428.0
2,-1,-1,0,0,-1,3,-1,1,2,2,-1,1,2,1,-1,-1,2,3,0,2,3,-1,1,1,-1,0,3,1,-1,1,0,0,0,3,-1,0,3,0,2,2,1,2,1,1,3,-1,3,1,0,95615.0,533,99487.0
3,1,1,3,2,2,0,1,-1,0,3,3,2,0,0,1,0,1,2,1,2,0,2,0,-1,2,2,-1,0,-1,-1,2,0,-1,-1,1,3,0,1,1,3,0,-1,1,-1,-1,2,3,3,-1,95453.0,567,99467.0
2,2,1,2,1,0,1,0,-1,3,0,-1,-1,1,2,3,3,1,1,3,1,1,2,3,-1,2,2,2,2,-1,3,-1,0,0,0,0,0,-1,1,3,3,-1,2,1,1,2,-1,0,0,-1,95474.0,569,99460.0
2,3,1,0,0,2,2,-1,-1,0,2,3,3,3,1,-1,0,2,1,1,1,3,0,2,3,-1,1,0,-1,-1,1,2,2,3,3,1,0,3,1,1,0,1,2,-1,2,2,2,-1,-1,0,95548.0,591,99442.0
2,0,-1,1,3,3,1,-1,0,2,3,-1,2,1,-1,-1,3,1,3,1,1,3,2,-1,0,2,3,3,-1,3,0,2,0,3,0,1,2,0,1,2,-1,1,0,-1,1,2,-1,-1,2,1,95629.0,555,99461.0
-1,1,-1,3,-1,2,3,1,1,-1,2,2,1,3,0,1,3,1,-1,3,2,0,3,2,-1,-1,3,2,-1,3,2,-1,0,0,2,2,-1,3,1,0,3,1,-1,1,0,2,0,1,0,1,95704.0,571,99468.0
-1,1,3,1,0,0,1,-1,-1,1,3,-1,2,0,2,0,2,3,-1,1,2,3,1,3,2,3,-1,2,2,0,1,3,3,0,2,2,0,1,-1,0,-1,0,3,-1,0,-1,1,0,-1,2,95639.0,550,99487.0
1,0,1,-1,1,-1,1,0,-1,2,3,0,2,0,0,1,-1,-1,1,2,2,1,-1,0,0,2,0,2,2,1,1,3,-1,3,3,-1,2,2,0,-1,-1,1,0,-1,-1,-1,3,0,2,-1,95633.0,514,99508.0
3,1,3,2,1,1,2,2,1,2,1,1,-1,2,3,-1,-1,3,-1,0,2,3,-1,0,0,-1,-1,0,-1,-1,1,2,0,1,3,0,0,-1,0,-1,3,2,3,0,0,2,-1,1,0,1,95799.0,538,99497.0
2,0,1,1,2,2,-1,3,3,3,-1,1,0,3,2,0,2,-1,3,-1,3,3,-1,-1,-1,1,2,-1,2,-1,1,0,-1,1,0,0,1,2,-1,3,0,1,0,3,3,1,3,0,2,1,95446.0,563,99447.0
0,1,3,2,2,0,0,-1,1,2,0,0,0,2,1,-1,2,0,1,3,2,3,3,-1,1,1,3,3,-1,3,-1,1,2,-1,3,2,0,1,3,2,-1,1,2,-1,0,1,-1,0,-1,2,95548.0,574,99466.0
0,2,0,3,3,1,0,-1,1,2,0,3,-1,3,3,1,-1,3,1,1,2,1,3,2,3,0,-1,2,1,2,2,0,2,2,-1,-1,2,-1,-1,0,1,0,0,0,0,0,2,1,-1,-1,95438.0,562,99483.0
3,-1,1,0,1,0,3,-1,1,3,1,-1,2,3,-1,-1,0,3,-1,2,2,1,-1,0,2,2,3,-1,1,0,0,0,-1,2,3,0,2,3,3,0,3,1,-1,2,-1,1,1,1,2,2,95527.0,560,99449.0
0,1,1,-1,-1,-1,2,1,-1,-1,0,0,3,0,3,-1,2,0,0,3,3,1,1,-1,2,1,0,0,-1,2,0,2,3,3,2,1,3,2,3,2,1,2,1,2,-1,-1,1,0,-1,0,95314.0,557,99464.0
0,-1,0,1,0,1,2,3,2,0,-1,2,2,2,-1,-1,1,3,3,1,0,-1,-1,1,-1,3,1,3,1,-1,0,1,0,2,-1,2,2,0,1,1,0,3,3,2,2,-1,2,0,0,2,95278.0,566,99451.0
2,3,1,1,-1,2,1,0,0,2,-1,0,3,3,1,2,2,-1,3,3,0,0,1,0,0,1,3,0,1,2,3,3,0,0,-1,1,2,1,3,3,-1,1,2,2,2,-1,3,2,2,-1,95297.0,611,99422.0
-1,-1,0,3,0,1,1,0,1,2,0,3,0,2,0,3,-1,2,2,1,3,-1,1,1,3,-1,0,1,3,0,2,2,3,2,2,-1,2,-1,3,-1,1,1,1,-1,3,0,2,0,3,-1,95696.0,578,99477.0
0,-1,-1,3,3,1,2,1,0,2,0,2,0,0,2,3,2,0,3,1,-1,3,0,1,2,-1,-1,3,2,1,2,3,0,2,2,0,1,-1,0,1,0,-1,-1,3,1,3,2,-1,1,3,95396.0,592,99441.0
-1,1,0,0,-1,-1,1,2,0,0,3,1,0,3,3,-1,0,1,2,3,3,-1,0,1,0,2,2,-1,2,1,1,2,2,3,2,-1,2,3,3,1,0,2,-1,0,0,-1,1,3,3,1,95395.0,578,99460.0
2,2,3,-1,-1,-1,0,1,2,0,2,2,-1,0,-1,1,1,1,2,3,3,2,2,3,-1,-1,0,-1,2,1,2,1,1,-1,0,-1,3,-1,3,3,-1,0,1,3,-1,0,2,1,1,0,95756.0,524,99499.0
3,1,2,2,1,1,2,0,-1,3,2,3,2,0,-1,1,2,2,-1,1,-1,2,0,-1,3,0,-1,2,2,-1,1,-1,1,3,0,0,0,0,3,0,-1,3,1,-1,1,2,3,0,-1,0,95488.0,555,99467.0
0,0,1,1,1,3,3,2,0,2,1,2,1,1,3,1,1,3,0,2,2,-1,2,0,2,-1,3,2,-1,0,1,1,2,0,0,-1,0,3,-1,0,0,3,1,0,1,3,-1,-1,-1,2,94965.0,601,99429.0
1,-1,2,2,-1,0,0,2,3,0,3,1,-1,0,-1,3,1,-1,2,1,-1,1,2,3,0,-1,1,3,-1,2,-1,2,1,-1,-1,1,2,0,2,-1,-1,-1,2,0,0,-1,-1,2,0,1,95824.0,493,99535.0
0,0,2,1,-1,1,2,1,-1,0,-1,3,0,2,-1,0,3,-1,1,2,3,1,-1,1,2,3,0,0,-1,0,1,-1,3,2,2,1,2,2,0,2,1,3,2,1,2,0,-1,-1,3,-1,95231.0,562,99451.0
1,2,0,3,-1,0,3,1,-1,1,0,-1,1,3,-1,0,3,3,2,3,3,1,-1,2,2,2,3,0,0,1,-1,2,2,-1,0,3,0,2,0,1,1,-1,-1,2,1,3,-1,-1,0,2,95441.0,569,99447.0
3,2,2,1,2,-1,3,2,2,1,1,1,0,1,-1,0,3,0,-1,2,0,-1,-1,-1,2,1,1,2,-1,-1,2,0,3,1,3,0,2,3,2,-1,1,3,0,3,0,1,0,1,0,0,95028.0,587,99426.0
2,1,3,2,1,1,2,-1,2,2,0,3,1,-1,2,0,2,3,1,-1,3,3,0,1,-1,2,2,2,-1,1,2,0,-1,-1,0,1,2,-1,0,-1,3,0,0,3,-1,-1,0,0,1,0,95440.0,561,99466.0
1,2,2,1,-1,0,0,3,0,2,2,1,1,2,-1,-1,-1,1,3,3,1,1,1,3,2,0,3,1,0,3,-1,-1,0,2,2,0,-1,-1,-1,3,0,2,2,3,1,0,2,1,0,-1,95367.0,580,99452.0
3,1,0,0,2,2,0,3,2,2,2,0,-1,1,3,1,2,1,0,3,-1,3,-1,3,-1,3,1,2,1,0,2,-1,-1,3,1,3,2,0,3,0,3,-1,-1,-1,1,-1,1,2,0,-1,95641.0,557,99469.0
0,2,1,2,-1,0,2,1,2,0,2,3,2,0,3,3,2,1,3,3,2,0,-1,2,-1,-1,1,-1,3,-1,0,0,1,2,1,1,2,0,3,1,-1,-1,1,0,0,1,-1,1,0,2,95036.0,575,99436.0
1,1,0,0,0,2,2,2,1,2,-1,-1,2,0,1,2,3,2,-1,1,0,3,3,0,3,3,0,-1,0,3,0,0,-1,3,1,2,1,-1,1,1,1,3,2,0,-1,2,1,3,2,3,94987.0,617,99402.0
0,1,2,1,0,0,2,0,-1,-1,3,1,1,0,-1,1,3,1,-1,3,3,-1,0,2,2,2,-1,2,3,2,0,2,2,-1,-1,-1,2,-1,3,1,0,1,1,1,-1,1,0,-1,0,2,95404.0,548,99476.0
-1,-1,-1,0,-1,2,0,3,2,3,3,2,-1,1,0,-1,2,1,3,0,-1,-1,0,-1,1,2,1,-1,3,-1,0,3,1,2,1,-1,-1,2,0,0,1,3,1,1,2,0,0,0,1,-1,95767.0,512,99520.0
-1,0,1,0,-1,0,2,-1,2,2,3,0,3,0,-1,3,1,2,1,-1,3,3,-1,3,2,0,3,2,1,1,0,1,1,0,-1,3,2,2,1,1,2,1,0,0,0,2,-1,2,0,1,95059.0,602,99432.0
0,0,1,2,-1,0,0,2,2,1,3,2,-1,1,2,3,1,-1,3,2,-1,3,2,2,1,1,-1,3,1,1,2,0,-1,3,0,2,3,-1,2,-1,0,-1,3,0,0,1,1,3,0,3,95317.0,586,99446.0
0,3,1,2,3,0,3,-1,0,2,3,1,2,1,2,-1,1,2,2,3,-1,0,3,3,0,3,-1,2,0,1,1,0,-1,-1,-1,2,-1,1,3,1,1,-1,0,3,-1,1,2,2,3,-1,95624.0,564,99472.0
-1,3,3,1,2,-1,2,-1,0,0,0,2,1,2,1,3,0,0,2,2,3,-1,3,0,-1,3,0,1,3,0,3,2,2,-1,0,2,2,1,-1,3,0,1,-1,1,0,1,1,2,-1,1,95316.0,592,99463.0
0,0,-1,0,2,1,2,-1,2,1,3,0,2,1,0,3,3,1,2,2,0,3,0,0,1,3,1,2,0,0,2,-1,2,-1,3,1,1,1,0,1,-1,3,-1,3,3,-1,3,1,2,2,95184.0,620,99423.0
