$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
0,0,-1,2,0,2,-1,1,-1,3,0,3,0,0,1,2,2,1,2,-1,2,1,1,0,0,-1,1,-1,2,1,3,3,2,0,2,2,0,1,-1,3,-1,3,0,1,0,2,3,1,1,1,95759.0,613,99543.0
0,1,1,0,-1,-1,1,3,2,2,1,1,0,2,2,1,-1,2,3,0,1,1,1,3,2,-1,0,0,2,1,0,2,2,-1,2,0,3,0,0,0,0,1,3,-1,-1,2,3,0,2,2,95688.0,627,99537.0
0,2,2,0,1,1,3,3,2,2,-1,2,2,2,0,0,3,0,-1,0,2,0,1,0,-1,3,1,0,1,-1,0,1,-1,1,2,3,2,1,1,1,3,1,0,2,2,1,3,1,2,1,95490.0,651,99513.0
2,2,2,0,2,-1,1,0,3,1,-1,2,3,-1,0,1,0,0,2,3,0,0,1,1,0,1,1,3,1,1,1,3,2,-1,0,0,3,2,2,0,0,3,-1,1,2,0,0,1,3,2,95448.0,649,99513.0
1,3,1,-1,0,2,0,0,0,0,3,-1,-1,2,1,2,2,3,2,-1,3,2,1,0,2,2,2,1,0,-1,1,1,1,-1,-1,2,0,3,2,-1,3,2,1,1,3,1,0,-1,-1,2,96013.0,572,99562.0
3,1,-1,1,1,1,-1,3,-1,2,0,2,1,1,-1,2,2,0,2,3,-1,-1,1,-1,1,-1,-1,0,0,2,1,2,0,1,1,0,2,1,0,0,0,0,3,2,-1,0,2,2,1,2,96113.0,593,99581.0
-1,0,2,1,0,1,2,0,0,2,2,-1,-1,0,1,1,2,0,0,1,-1,2,2,0,-1,2,3,1,1,2,-1,3,3,2,3,2,0,1,3,-1,0,1,0,1,1,1,0,-1,3,2,95715.0,612,99546.0
2,1,0,1,0,3,1,2,3,-1,0,2,1,0,0,3,3,0,0,2,3,0,2,3,2,2,0,1,0,1,0,0,1,-1,-1,-1,2,1,1,3,-1,0,2,2,0,2,3,1,1,3,95390.0,659,99514.0
2,2,2,-1,2,1,-1,1,2,2,1,0,2,0,-1,0,1,0,1,-1,-1,3,2,3,2,2,-1,0,2,3,0,-1,0,3,1,3,2,3,-1,0,0,-1,0,2,1,-1,0,1,1,0,96078.0,581,99569.0
0,0,-1,-1,2,3,0,3,1,1,3,0,0,3,2,1,2,2,3,3,-1,2,0,1,1,1,2,2,1,-1,0,-1,-1,3,0,3,1,1,-1,0,1,1,2,0,0,0,-1,1,3,1,95785.0,609,99561.0
2,1,2,0,3,-1,1,1,2,2,3,1,0,2,-1,2,2,1,0,3,0,0,0,-1,1,1,1,2,1,2,3,-1,3,2,-1,3,1,2,2,3,1,3,0,1,1,0,1,2,-1,0,95716.0,651,99523.0
1,2,-1,2,2,2,1,-1,1,0,1,1,-1,0,1,3,-1,2,-1,0,1,-1,1,0,3,2,2,0,-1,-1,2,0,2,3,1,0,3,1,2,3,-1,1,1,2,0,0,0,0,-1,2,96015.0,581,99576.0
1,3,3,3,0,1,1,1,1,2,2,2,0,1,-1,0,2,1,0,1,2,3,0,3,2,2,2,0,3,2,0,1,3,2,-1,0,3,-1,2,1,3,0,3,1,3,0,2,1,0,2,95587.0,696,99495.0
0,-1,0,1,-1,3,-1,0,1,1,0,3,3,-1,0,2,2,1,3,0,1,0,2,2,-1,0,2,1,0,-1,3,2,3,-1,3,2,1,2,1,0,1,0,2,-1,-1,2,-1,0,3,3,96249.0,583,99581.0
0,-1,0,-1,0,3,0,-1,1,0,-1,3,0,3,-1,2,1,2,1,-1,0,2,-1,1,1,1,2,1,1,3,0,3,-1,2,2,0,2,3,2,3,3,0,1,0,2,1,1,-1,0,1,95741.0,595,99557.0
1,3,1,-1,0,2,2,1,3,2,2,0,-1,3,2,3,1,-1,0,1,3,-1,1,2,0,-1,0,2,3,2,1,3,0,0,-1,0,2,2,0,3,2,1,3,3,-1,1,3,2,2,1,96126.0,630,99541.0
0,2,0,3,1,1,0,2,2,0,2,-1,0,1,1,2,1,2,1,-1,-1,2,-1,0,1,1,2,-1,1,1,2,0,2,0,0,-1,0,-1,1,2,1,-1,1,2,-1,-1,1,2,0,0,95801.0,571,99571.0
-1,1,2,-1,2,2,-1,-1,-1,2,0,-1,2,1,3,1,1,2,1,0,-1,0,1,1,0,0,1,2,0,0,2,0,-1,2,1,3,0,2,-1,-1,1,1,0,2,2,0,1,1,2,-1,96027.0,548,99590.0
3,0,1,3,-1,2,0,2,2,2,1,1,-1,1,-1,1,1,3,2,1,0,3,-1,0,0,-1,2,2,1,0,0,-1,0,2,1,2,2,2,0,2,1,3,0,2,3,-1,1,3,1,0,95776.0,625,99536.0
2,0,-1,3,1,0,2,1,0,2,2,-1,0,3,1,2,2,2,0,0,2,2,0,-1,3,-1,1,2,3,0,1,1,0,3,0,0,-1,1,-1,1,-1,3,1,0,2,0,2,-1,1,1,95794.0,621,99553.0
2,2,3,0,-1,3,-1,1,2,3,3,3,2,1,2,0,0,1,-1,2,0,3,1,0,-1,-1,0,1,3,2,0,-1,1,2,1,1,3,0,-1,1,0,2,2,0,0,3,-1,0,2,2,95868.0,622,99544.0
1,0,3,2,3,0,-1,0,2,3,2,1,1,-1,1,2,3,1,1,1,2,2,1,-1,1,0,1,0,1,2,0,3,-1,0,1,0,-1,-1,-1,0,2,0,-1,-1,0,0,1,0,2,2,96000.0,596,99577.0
0,1,0,-1,-1,0,-1,-1,2,0,0,-1,2,1,2,-1,2,1,-1,1,3,0,0,0,-1,1,-1,0,1,3,2,0,0,3,2,1,2,-1,0,1,1,1,1,-1,2,0,1,3,3,1,95964.0,575,99586.0
1,0,-1,2,0,0,0,0,2,2,3,3,0,2,-1,0,-1,0,3,2,1,2,1,1,0,2,1,0,1,-1,3,0,-1,2,3,-1,3,3,0,3,1,2,3,2,2,1,3,2,2,1,95924.0,638,99533.0
1,3,0,1,0,2,2,1,2,1,2,0,0,2,2,1,0,3,1,0,-1,1,-1,-1,0,1,1,3,0,-1,0,-1,3,0,1,1,3,-1,-1,0,2,0,3,1,0,3,2,-1,2,1,95829.0,624,99558.0
1,2,2,0,2,3,0,1,2,1,-1,1,1,2,0,0,-1,3,3,0,0,0,3,1,2,1,2,-1,1,1,-1,3,2,-1,3,2,2,1,2,2,0,3,0,2,-1,0,0,3,2,0,95734.0,627,99531.0
2,0,-1,3,0,1,-1,-1,3,0,3,2,3,3,0,2,3,1,0,-1,0,3,0,1,1,1,-1,2,3,1,0,2,1,-1,0,0,2,2,1,0,0,2,1,1,2,-1,2,3,0,2,95669.0,617,99534.0
0,1,2,0,2,2,3,3,0,2,1,0,-1,2,3,2,1,1,0,1,2,3,-1,3,-1,0,0,-1,2,1,0,3,2,3,-1,2,2,1,2,0,2,1,1,3,1,1,1,1,-1,2,95809.0,639,99524.0
1,2,0,1,0,0,1,2,3,3,1,3,1,-1,0,1,0,-1,0,0,0,0,1,0,-1,2,3,0,-1,3,0,2,0,2,3,-1,3,1,2,3,-1,2,2,0,1,1,-1,1,1,-1,95570.0,620,99537.0
-1,-1,-1,1,2,1,-1,-1,-1,1,0,-1,1,-1,1,3,0,3,0,2,1,-1,3,1,-1,0,1,0,0,2,1,-1,2,1,2,-1,-1,-1,2,2,0,0,1,0,1,2,3,1,2,2,96491.0,524,99622.0
2,2,2,1,2,-1,1,2,1,-1,3,2,3,0,-1,0,1,1,-1,0,1,-1,1,1,1,0,3,2,1,1,2,-1,3,2,1,2,3,1,-1,2,-1,2,3,2,-1,3,3,1,3,3,96375.0,612,99563.0
1,0,0,3,0,0,2,2,2,1,3,0,1,2,1,1,0,2,2,1,3,1,3,-1,0,-1,1,2,3,1,0,2,0,3,1,0,2,1,2,1,1,2,0,-1,1,0,-1,3,3,0,95438.0,676,99511.0
-1,-1,2,1,2,2,3,2,-1,1,-1,0,1,1,3,0,2,1,1,0,0,1,1,-1,1,0,0,0,0,0,3,0,1,-1,2,-1,1,-1,0,2,3,0,-1,0,1,3,3,2,1,2,95800.0,597,99562.0
0,3,0,-1,1,2,1,3,3,2,2,0,1,2,3,1,1,2,0,2,0,1,1,-1,-1,1,0,0,0,2,3,1,0,0,-1,3,2,0,2,0,2,2,0,-1,-1,-1,2,-1,2,1,95803.0,620,99550.0
-1,1,1,0,-1,3,2,1,3,3,0,2,1,2,2,-1,3,1,3,3,1,2,3,0,-1,0,2,0,1,2,1,2,-1,3,2,2,1,3,2,3,0,1,1,1,-1,0,-1,2,0,3,96024.0,623,99541.0
2,0,3,0,-1,0,-1,-1,2,1,-1,3,1,-1,1,1,-1,0,2,3,2,0,1,1,0,3,0,2,0,1,3,0,3,3,2,3,0,1,1,1,-1,1,0,3,3,2,-1,-1,2,-1,96109.0,574,99566.0
2,2,1,1,0,2,0,2,3,3,1,3,0,3,-1,1,3,2,3,-1,2,1,1,-1,3,1,1,-1,2,3,2,-1,0,2,1,3,-1,-1,2,2,0,0,1,1,2,0,1,-1,1,1,95926.0,616,99539.0
-1,2,2,1,1,-1,0,1,1,-1,1,0,0,0,-1,1,2,0,-1,-1,-1,1,-1,0,0,0,-1,0,1,2,2,-1,3,3,2,1,-1,-1,2,1,0,3,3,3,2,3,2,-1,2,0,96305.0,548,99592.0
1,0,2,0,-1,1,2,3,1,0,1,-1,3,1,0,2,0,-1,2,1,-1,2,-1,2,2,-1,-1,2,3,1,2,-1,2,1,1,2,1,2,3,0,2,0,3,1,3,1,0,-1,0,2,96043.0,606,99558.0
1,0,-1,-1,0,0,0,2,2,3,1,1,2,2,0,0,3,2,0,1,2,1,2,-1,1,2,0,-1,-1,3,1,1,1,3,1,-1,3,-1,-1,0,1,2,-1,0,0,0,0,0,-1,2,95894.0,589,99578.0
-1,3,0,-1,-1,0,3,0,1,1,2,2,0,2,3,2,2,0,1,-1,-1,1,-1,1,3,0,-1,3,1,2,-1,-1,1,2,0,2,1,2,2,1,0,2,3,2,1,3,0,2,3,-1,96325.0,577,99577.0
2,0,3,0,2,-1,0,-1,1,0,1,0,3,2,3,2,1,2,3,1,0,2,1,1,-1,2,0,2,3,0,2,0,-1,-1,0,1,1,3,1,2,0,0,-1,-1,3,0,1,2,2,2,95636.0,625,99535.0
2,3,0,0,3,0,1,2,-1,0,2,0,2,1,0,-1,0,-1,0,1,2,-1,0,-1,1,-1,2,1,1,0,0,1,1,-1,0,0,3,0,3,3,-1,2,1,1,1,-1,3,1,1,3,95780.0,604,99562.0
1,0,1,3,2,0,1,0,2,1,-1,0,3,-1,3,2,3,1,0,0,0,-1,3,2,2,0,2,2,-1,1,0,0,1,3,-1,3,-1,3,1,-1,3,2,0,2,2,3,-1,0,2,2,95958.0,611,99550.0
-1,1,1,1,1,0,1,1,2,-1,3,2,2,3,0,0,0,2,3,3,1,0,0,2,1,2,1,2,2,0,0,0,1,1,1,-1,0,1,2,-1,2,-1,0,2,2,0,2,-1,0,-1,95505.0,621,99541.0
1,1,2,3,-1,2,-1,2,2,1,1,1,0,-1,2,0,0,1,2,3,0,2,3,1,3,0,1,3,0,2,3,2,2,3,2,1,0,2,2,1,0,0,0,1,1,2,1,0,3,-1,95584.0,663,99512.0
3,2,2,0,-1,3,2,3,2,3,-1,2,1,0,1,0,0,3,2,1,2,-1,3,-1,1,-1,1,0,-1,-1,-1,2,3,1,2,2,0,2,1,0,3,2,0,1,-1,1,0,1,0,1,96183.0,600,99569.0
-1,2,1,2,-1,1,1,3,-1,2,1,2,1,1,-1,0,1,2,1,0,3,2,0,0,2,2,0,3,3,1,0,2,-1,2,0,0,0,3,1,0,2,0,-1,3,0,0,2,1,1,1,95607.0,633,99534.0
-1,1,2,2,-1,0,2,-1,2,1,3,0,1,1,0,1,0,3,1,-1,-1,-1,1,1,1,2,1,3,-1,2,2,1,2,0,0,1,-1,0,2,0,0,0,0,1,1,0,2,2,2,2,95658.0,607,99549.0
0,0,0,0,0,1,3,0,2,1,-1,-1,-1,2,1,1,-1,2,1,2,3,1,-1,2,0,2,0,1,1,0,2,-1,3,0,1,1,3,2,3,3,1,-1,3,2,1,-1,1,3,1,2,95921.0,593,99550.0
-1,1,2,1,2,0,-1,3,1,-1,3,-1,0,2,2,1,2,2,0,1,0,2,3,1,1,2,0,2,2,0,-1,3,3,1,-1,2,0,3,3,2,1,0,0,1,1,3,3,2,0,0,95872.0,635,99537.0
0,2,1,2,-1,-1,-1,3,3,-1,2,3,2,2,0,-1,1,0,3,1,-1,-1,2,2,0,3,3,-1,1,2,3,3,1,1,-1,3,3,1,2,-1,-1,1,0,1,0,3,2,2,2,0,96541.0,578,99582.0
0,-1,2,3,1,2,3,3,2,1,3,-1,1,1,3,3,1,1,0,0,0,2,1,-1,-1,3,3,1,2,3,-1,2,2,1,2,3,2,0,0,0,1,-1,2,2,-1,1,0,3,0,0,96151.0,627,99552.0
2,3,-1,0,3,2,1,0,2,1,1,2,3,1,1,3,1,3,0,1,1,2,0,3,1,3,1,1,3,0,0,3,3,0,0,0,-1,2,2,-1,2,0,-1,-1,1,2,0,2,1,3,95812.0,656,99532.0
3,0,2,0,2,1,2,1,3,1,2,1,3,3,2,0,1,1,1,2,1,3,2,0,0,2,-1,3,1,2,3,-1,0,1,0,1,-1,-1,0,-1,-1,0,0,-1,0,3,-1,-1,0,2,95878.0,609,99558.0
-1,2,-1,1,-1,1,-1,2,2,2,-1,0,2,3,1,0,0,0,-1,0,1,1,0,2,1,0,3,1,2,0,-1,0,-1,3,1,-1,1,0,0,2,2,1,1,3,2,0,2,3,-1,0,96036.0,579,99581.0
3,2,0,1,1,0,1,1,2,0,3,-1,2,3,-1,2,1,1,-1,-1,2,0,1,3,2,2,1,3,2,2,2,0,3,-1,1,2,1,3,0,0,2,3,3,0,0,3,2,1,0,3,95735.0,654,99511.0
2,-1,0,2,2,0,0,2,0,-1,2,1,0,3,0,0,3,1,1,0,-1,-1,1,1,2,-1,2,1,3,3,0,1,1,1,0,2,2,2,1,1,3,0,-1,0,2,3,3,0,1,3,95704.0,647,99538.0
2,2,0,0,3,-1,1,3,0,0,1,2,2,1,2,-1,3,1,2,1,-1,0,0,1,3,0,0,0,1,-1,1,-1,2,3,-1,2,-1,2,2,3,-1,0,2,2,1,3,1,2,1,2,95844.0,617,99545.0
2,0,1,1,2,2,2,1,2,0,2,0,3,-1,3,1,-1,0,3,2,1,1,0,3,0,1,0,0,0,2,0,3,2,1,1,2,1,2,1,-1,2,2,1,1,3,3,-1,1,-1,0,95556.0,645,99522.0
3,0,1,3,1,-1,-1,2,1,1,1,0,0,2,2,0,3,3,0,-1,2,2,-1,-1,-1,2,0,3,0,-1,1,1,0,0,3,2,-1,3,2,0,2,-1,1,-1,1,2,1,3,0,0,96102.0,583,99573.0
2,2,-1,3,2,-1,0,0,-1,1,3,1,2,2,1,2,0,3,2,2,2,3,1,-1,-1,2,1,1,2,0,1,0,3,0,0,0,1,3,0,3,2,0,0,1,-1,-1,0,0,3,2,95704.0,627,99535.0
1,3,-1,1,3,2,2,-1,3,3,0,1,2,3,0,2,-1,2,3,2,-1,2,3,1,3,0,2,1,1,0,0,0,-1,1,2,3,2,1,0,0,-1,3,1,3,3,2,1,3,2,3,96232.0,636,99533.0
0,3,1,3,1,2,2,1,0,1,-1,0,-1,-1,2,1,-1,2,-1,2,2,-1,0,2,0,2,1,0,1,0,2,1,0,3,3,2,3,2,0,0,1,2,-1,0,2,-1,3,1,0,3,95858.0,599,99552.0
2,3,0,2,1,2,1,0,1,3,0,3,-1,1,0,0,2,3,-1,0,-1,2,0,2,-1,-1,0,-1,2,1,1,2,-1,1,1,0,0,0,0,3,0,2,0,1,3,1,2,1,2,-1,95611.0,605,99537.0
0,0,0,2,1,-1,0,0,-1,2,2,0,0,0,2,-1,3,1,2,1,-1,1,3,3,0,0,2,-1,0,-1,0,2,-1,1,2,1,3,3,2,2,2,2,1,1,-1,2,1,1,3,0,95799.0,599,99549.0
0,2,2,-1,0,2,2,0,1,1,-1,3,0,1,1,3,1,2,0,-1,-1,1,0,3,0,0,2,0,-1,2,1,3,0,1,3,3,2,0,3,1,1,3,2,2,2,0,3,2,1,-1,95660.0,636,99516.0
1,2,1,1,2,0,0,2,2,3,0,1,2,1,1,1,-1,-1,2,1,2,2,0,0,0,0,2,3,2,0,3,-1,1,2,-1,1,-1,-1,2,3,3,3,-1,1,1,-1,0,3,0,0,95947.0,609,99548.0
2,2,0,1,-1,3,0,1,2,-1,2,1,1,1,-1,0,2,2,3,3,-1,-1,1,3,2,1,2,3,2,-1,0,1,2,1,0,0,-1,3,3,0,0,0,0,-1,2,0,2,2,0,0,95894.0,616,99567.0
-1,1,3,-1,2,2,0,1,1,3,0,2,0,0,3,1,-1,2,1,2,1,-1,1,-1,2,0,0,0,1,1,0,1,-1,3,0,-1,2,3,2,2,-1,0,-1,1,2,2,0,0,-1,1,95979.0,577,99583.0
1,0,2,1,1,3,-1,1,2,1,3,-1,1,3,1,2,2,2,2,1,0,1,3,2,2,2,-1,0,0,1,2,2,3,3,-1,0,0,2,-1,-1,0,3,-1,0,0,3,1,0,1,0,95890.0,627,99543.0
-1,1,3,1,1,1,3,-1,0,-1,0,-1,0,1,0,1,2,3,0,3,2,-1,2,0,1,-1,1,0,0,1,-1,1,0,-1,-1,2,0,0,0,0,1,2,2,1,2,1,3,2,1,-1,95936.0,575,99580.0
0,0,3,2,2,0,1,3,-1,0,-1,2,1,0,1,0,1,2,-1,-1,0,1,2,-1,-1,3,-1,1,0,0,2,0,2,3,1,2,1,1,-1,0,2,1,2,3,3,1,3,1,0,2,95713.0,616,99537.0
3,0,2,2,1,3,2,1,0,3,1,2,3,-1,2,3,0,0,1,1,1,0,2,-1,0,2,1,0,0,2,-1,1,-1,-1,0,0,3,1,-1,1,2,3,2,2,2,1,3,3,2,-1,96051.0,619,99552.0
3,0,2,2,2,2,1,-1,3,0,3,3,0,3,0,0,2,0,2,-1,2,-1,1,0,1,0,-1,3,1,3,-1,-1,1,2,2,0,1,1,1,-1,1,3,-1,-1,3,2,1,0,3,2,96310.0,599,99569.0
0,-1,1,1,1,0,3,3,3,0,0,3,0,2,0,3,0,0,1,1,1,1,0,2,0,-1,2,0,-1,1,2,3,2,-1,0,2,1,3,-1,2,0,3,1,0,1,1,2,2,-1,-1,95661.0,631,99537.0
3,3,3,0,3,1,3,3,-1,0,-1,0,1,2,3,1,-1,0,2,1,0,2,0,2,3,1,1,-1,1,0,0,2,2,1,-1,0,-1,0,2,1,2,2,1,2,2,-1,0,-1,1,2,95907.0,597,99539.0
3,1,1,1,3,2,1,-1,0,2,1,2,-1,0,1,3,2,2,1,3,-1,0,-1,-1,1,0,0,3,0,0,0,2,-1,2,2,0,2,-1,1,1,2,-1,0,1,3,3,0,3,0,0,95887.0,604,99560.0
-1,0,-1,0,3,0,1,0,1,2,1,0,-1,1,2,2,2,1,2,1,2,1,0,3,1,3,1,0,3,-1,3,2,0,2,0,2,-1,2,2,-1,-1,3,2,2,0,3,2,1,-1,0,96066.0,602,99557.0
2,2,-1,1,3,0,0,3,-1,2,-1,1,2,3,0,2,2,1,2,1,1,1,1,0,1,0,3,1,3,-1,1,-1,3,1,2,3,-1,3,-1,2,2,1,-1,2,2,3,0,0,3,3,96322.0,604,99558.0
1,2,1,0,2,0,1,0,2,0,2,1,1,1,0,0,0,2,-1,-1,1,3,2,1,0,-1,2,2,1,-1,2,-1,2,2,2,0,-1,1,0,0,3,2,0,3,0,-1,-1,0,3,1,95675.0,600,99540.0
2,3,1,0,0,0,0,1,2,0,0,0,2,1,0,2,3,1,0,1,0,0,3,1,1,-1,-1,1,2,-1,2,2,2,-1,1,2,2,0,1,-1,1,0,2,1,-1,1,0,-1,1,3,95449.0,624,99536.0
3,0,1,0,1,0,2,-1,2,-1,0,3,1,-1,0,2,0,0,2,3,2,3,3,2,3,3,0,2,1,1,1,2,2,3,0,1,2,2,-1,3,1,-1,0,0,2,0,2,1,1,-1,95853.0,628,99540.0
2,2,-1,0,2,1,1,1,0,0,-1,0,2,0,1,3,-1,-1,3,2,0,-1,1,3,2,2,-1,0,-1,0,1,2,1,0,1,3,1,1,1,2,0,3,2,0,2,3,3,2,1,1,95744.0,635,99539.0
2,0,1,0,2,-1,0,2,2,2,-1,1,1,0,1,0,1,3,0,-1,-1,-1,0,0,2,1,0,2,-1,0,2,2,2,-1,-1,1,1,2,2,0,-1,0,2,1,0,3,3,1,3,1,95473.0,610,99541.0
3,2,0,0,0,0,1,3,2,1,1,-1,3,0,1,3,0,2,0,3,2,0,0,0,2,1,-1,1,2,1,1,0,2,0,2,1,3,1,2,2,1,2,3,0,1,0,2,2,3,2,95192.0,695,99486.0
1,0,1,2,2,0,-1,1,2,-1,-1,2,2,1,1,2,2,2,3,3,3,1,3,1,0,0,1,0,2,2,1,2,0,0,3,3,0,0,0,0,2,1,1,1,3,3,1,1,0,-1,95468.0,662,99506.0
0,1,1,1,-1,3,1,0,0,3,0,0,0,1,2,0,-1,0,0,-1,0,2,2,3,1,2,3,2,2,1,0,1,-1,2,-1,2,-1,1,2,3,1,2,0,0,2,-1,2,1,1,1,95470.0,611,99532.0
2,-1,0,-1,-1,1,2,0,2,2,0,-1,-1,3,1,-1,1,0,1,2,3,1,-1,0,0,0,2,0,1,3,1,3,-1,0,1,1,1,3,1,2,1,1,-1,2,-1,-1,1,0,-1,3,96404.0,536,99608.0
3,-1,2,2,0,3,2,3,-1,2,1,2,2,3,2,3,0,3,0,0,-1,0,2,1,0,2,1,2,3,1,1,3,0,0,0,0,1,1,3,1,1,-1,1,1,2,1,0,1,3,0,95737.0,668,99515.0
2,2,0,1,-1,1,0,1,-1,0,1,-1,1,0,3,0,2,1,2,2,2,0,-1,2,3,2,0,2,0,2,0,3,0,0,1,2,1,-1,1,3,1,3,1,2,-1,0,2,3,-1,3,95817.0,620,99550.0
2,3,2,0,2,2,1,2,2,1,-1,1,0,0,0,2,1,3,0,1,1,1,3,3,2,1,0,-1,0,1,3,0,3,0,1,2,3,1,2,2,2,0,2,2,0,0,1,-1,3,1,95421.0,682,99489.0
1,2,-1,1,2,1,0,2,0,-1,2,-1,2,0,-1,2,0,-1,1,3,1,2,-1,1,2,1,1,0,0,1,2,2,1,3,3,2,0,1,3,3,2,-1,-1,0,0,1,1,-1,2,-1,96189.0,586,99585.0
3,0,1,0,-1,0,2,2,0,-1,2,0,-1,3,1,2,3,1,3,-1,0,1,3,0,1,-1,1,0,1,1,-1,1,-1,0,2,-1,-1,1,-1,0,2,0,1,1,2,-1,0,1,2,1,95892.0,554,99576.0
2,0,3,1,1,1,2,2,1,0,-1,1,3,2,0,1,1,3,0,1,-1,0,0,3,3,1,2,-1,1,0,0,0,2,2,0,3,1,3,0,0,2,-1,2,0,1,2,-1,-1,2,2,95501.0,637,99525.0
2,0,3,2,-1,0,1,1,1,3,2,1,2,-1,1,2,0,1,0,0,0,2,2,1,2,0,-1,0,1,2,-1,3,-1,3,2,0,0,-1,-1,3,1,-1,0,2,0,2,3,2,-1,3,96181.0,594,99577.0
-1,0,-1,0,3,2,2,1,0,2,1,2,2,-1,2,1,1,1,2,2,2,2,3,0,1,0,2,2,1,-1,0,1,0,0,3,1,-1,1,2,3,0,0,0,0,-1,1,0,3,1,1,95656.0,627,99544.0
0,-1,1,1,-1,0,2,-1,2,0,2,1,0,1,1,2,2,0,2,2,-1,-1,1,2,1,1,2,3,0,0,-1,1,2,3,2,2,0,1,1,0,3,0,1,-1,-1,1,0,2,-1,0,96004.0,603,99585.0
-1,1,3,3,1,2,0,0,0,3,1,0,2,1,-1,0,3,3,3,0,0,0,1,3,1,-1,-1,3,2,-1,2,1,2,-1,0,2,1,3,0,-1,2,0,1,1,1,0,1,2,2,0,95656.0,624,99538.0
0,2,1,2,3,-1,-1,1,2,0,3,-1,0,1,-1,2,-1,1,2,3,1,-1,1,2,0,3,3,-1,1,2,3,2,1,0,0,1,1,2,3,3,0,1,3,0,2,0,2,3,1,2,95931.0,625,99537.0
1,1,3,0,2,0,-1,0,1,0,0,-1,3,2,0,0,0,1,3,2,3,1,1,1,2,1,2,3,2,0,2,1,2,0,2,1,-1,1,2,1,-1,-1,1,2,3,-1,2,0,2,0,95768.0,628,99533.0
3,1,0,0,2,3,2,2,0,2,2,0,1,0,2,-1,2,0,2,0,2,-1,3,3,0,2,0,1,-1,1,-1,1,1,0,0,0,3,-1,0,2,-1,1,1,3,-1,1,2,1,3,3,95859.0,641,99548.0
0,1,2,1,1,1,0,1,1,1,3,0,2,3,-1,1,2,0,-1,3,-1,-1,0,3,0,0,-1,0,2,2,0,1,2,-1,2,1,1,3,0,0,1,1,2,3,2,3,2,0,3,-1,95747.0,634,99543.0
2,-1,1,1,3,2,0,3,2,2,-1,2,1,2,2,3,0,0,-1,0,3,0,1,3,1,3,-1,1,0,-1,0,2,1,2,0,-1,2,0,0,2,0,-1,-1,2,3,-1,3,0,-1,-1,96383.0,557,99586.0
-1,1,-1,1,0,2,0,-1,1,1,-1,0,2,1,-1,0,-1,2,2,1,1,1,-1,3,-1,1,2,2,2,3,3,-1,0,2,2,3,0,0,2,2,1,-1,-1,2,0,1,3,2,3,1,96336.0,565,99589.0
1,1,0,0,3,3,2,-1,-1,3,2,1,0,2,-1,2,2,-1,1,2,0,0,0,1,1,1,2,3,1,3,2,1,-1,2,1,-1,1,0,0,2,-1,0,2,3,2,0,1,1,0,1,95604.0,626,99535.0
3,-1,2,3,1,-1,1,3,2,-1,-1,-1,-1,0,-1,1,2,1,0,2,0,1,2,2,-1,2,0,0,-1,0,-1,3,1,0,2,-1,1,2,2,3,1,-1,3,0,1,0,3,0,0,3,96153.0,559,99580.0
-1,3,3,3,1,0,-1,2,2,2,-1,0,0,2,0,3,2,1,-1,-1,-1,0,3,0,0,0,1,1,3,0,1,-1,1,1,-1,3,0,2,-1,2,0,2,1,1,1,2,0,-1,1,0,95972.0,591,99559.0
0,2,1,3,1,-1,3,1,0,3,1,1,3,3,1,2,0,1,0,2,0,3,1,1,0,3,1,1,1,-1,0,2,2,0,1,0,-1,2,2,2,3,0,1,3,2,0,0,3,2,3,95419.0,678,99495.0
0,2,0,1,2,2,1,-1,2,1,2,2,1,0,-1,-1,0,2,1,0,1,1,3,0,0,1,-1,2,1,-1,0,-1,3,1,2,-1,0,1,2,0,-1,3,-1,0,1,2,0,2,2,0,95782.0,600,99560.0
2,2,3,0,0,2,1,3,0,2,0,0,1,2,-1,2,3,0,3,1,3,0,1,3,3,0,0,3,3,2,1,2,2,1,0,1,1,1,-1,-1,1,2,0,0,-1,-1,-1,2,2,2,95756.0,640,99532.0
0,2,2,3,1,-1,1,0,2,0,2,0,0,0,1,2,-1,0,0,1,1,2,2,3,-1,2,3,-1,2,0,1,-1,1,1,1,2,-1,2,2,3,1,-1,1,-1,3,2,2,1,0,0,95760.0,608,99545.0
1,2,2,2,-1,1,0,1,0,1,3,-1,3,2,3,3,0,0,2,2,0,1,0,0,0,3,0,2,3,-1,2,0,1,3,3,3,0,-1,3,2,1,-1,2,2,3,0,3,1,2,1,95906.0,650,99527.0
0,3,0,-1,1,2,3,3,2,2,1,3,-1,3,2,1,3,1,2,2,-1,2,1,1,0,1,-1,2,-1,-1,0,1,3,0,1,1,2,3,0,1,2,0,0,1,3,1,1,2,-1,-1,95923.0,602,99547.0
3,-1,1,-1,1,2,1,0,1,0,2,1,2,-1,2,0,1,1,3,1,-1,0,3,3,0,-1,-1,-1,3,0,-1,2,2,0,2,2,-1,-1,0,-1,0,-1,0,2,1,2,2,2,3,-1,96436.0,530,99615.0
