$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
-1,1,1,1,0,3,2,2,3,0,0,1,2,2,1,0,1,1,1,0,0,1,0,3,3,2,3,-1,0,3,2,2,2,-1,0,2,2,3,1,0,0,1,1,-1,1,0,2,3,3,3,93117.0,636,99416.0
1,3,-1,0,1,0,3,2,1,0,3,-1,1,2,0,0,3,0,0,-1,3,-1,1,1,1,3,-1,-1,-1,2,0,0,3,3,0,3,1,2,1,-1,1,3,0,0,0,0,1,3,1,2,93593.0,586,99475.0
1,0,2,2,1,2,0,3,3,3,1,2,0,3,2,3,0,0,1,-1,0,-1,1,2,2,3,3,1,1,1,1,3,0,-1,-1,2,3,1,2,-1,0,1,3,-1,-1,1,1,0,2,0,93648.0,589,99465.0
1,1,3,-1,3,0,0,-1,-1,2,2,3,3,0,0,3,2,3,2,1,0,-1,0,2,0,2,1,0,-1,-1,0,1,-1,0,2,-1,1,1,0,1,1,1,2,2,1,0,1,2,1,0,93627.0,578,99493.0
0,0,3,1,2,-1,2,3,2,1,2,3,2,0,3,0,1,2,-1,1,2,2,2,1,0,3,-1,-1,3,0,-1,0,3,3,0,1,3,2,1,0,1,1,0,1,1,0,3,2,1,2,93275.0,632,99424.0
-1,3,1,0,3,3,1,0,3,1,2,3,3,0,1,0,1,3,-1,-1,2,3,2,0,0,0,3,1,2,-1,2,-1,0,1,-1,3,1,2,0,1,0,2,1,2,-1,0,2,1,0,0,93688.0,596,99468.0
2,2,2,1,2,1,1,3,0,0,0,2,3,1,-1,0,3,-1,1,0,1,-1,0,0,2,3,0,2,3,-1,1,3,2,1,2,2,2,1,0,0,3,2,2,-1,1,0,-1,1,0,1,93534.0,613,99451.0
2,1,1,3,-1,0,1,1,2,0,2,1,1,3,2,0,1,1,0,3,2,0,2,-1,2,2,1,0,2,-1,0,2,2,-1,1,-1,0,-1,-1,-1,3,1,2,1,3,1,-1,2,2,-1,94222.0,549,99507.0
0,0,1,3,-1,0,2,2,2,2,0,2,1,2,2,0,1,3,3,1,1,2,1,-1,2,0,3,3,-1,0,3,2,0,0,0,3,1,2,3,2,-1,-1,2,0,1,-1,0,0,2,-1,93604.0,599,99464.0
3,2,0,3,0,0,1,0,2,3,1,2,0,2,2,3,1,1,2,1,2,1,-1,-1,1,1,0,1,0,1,1,1,0,3,2,0,-1,1,-1,2,-1,3,2,-1,2,2,3,-1,1,3,93555.0,599,99459.0
0,2,1,3,-1,2,2,3,0,1,1,2,1,2,0,1,0,-1,0,3,0,3,1,0,1,1,1,0,2,3,2,0,2,0,3,3,-1,3,2,0,1,3,1,-1,-1,2,2,0,-1,0,93416.0,604,99443.0
1,1,-1,2,2,1,-1,0,3,1,1,0,3,1,2,-1,2,0,0,0,3,0,-1,0,-1,-1,-1,0,-1,-1,0,2,0,1,1,1,3,2,2,0,2,-1,1,-1,3,-1,0,0,2,3,93976.0,551,99515.0
0,0,1,2,0,0,0,1,3,1,1,1,0,2,2,0,-1,-1,3,3,2,2,3,1,3,-1,0,0,0,-1,1,3,1,1,2,1,0,-1,2,2,0,1,3,2,3,2,2,1,2,0,93187.0,628,99432.0
-1,-1,1,1,2,0,1,1,0,-1,2,-1,0,0,-1,2,0,1,3,0,2,1,0,2,0,2,2,0,1,2,-1,3,1,0,3,3,2,1,1,2,2,2,3,-1,-1,3,1,1,0,3,93639.0,594,99469.0
3,0,1,2,3,0,1,1,0,3,2,2,1,1,2,3,3,0,0,1,3,0,0,2,-1,2,1,2,2,3,0,0,-1,-1,3,-1,2,0,0,3,3,2,2,1,2,2,0,0,3,0,93208.0,636,99425.0
2,-1,1,2,1,1,1,3,1,1,1,1,3,2,2,1,0,2,2,3,-1,3,1,1,0,2,3,2,0,0,0,-1,-1,2,0,0,0,0,-1,1,2,-1,0,0,3,3,3,1,-1,2,93482.0,597,99463.0
0,0,2,3,2,0,1,3,1,-1,-1,3,-1,2,3,0,3,-1,2,0,0,0,1,1,1,2,1,1,3,3,-1,1,1,-1,2,0,2,-1,0,1,1,0,1,-1,-1,1,2,2,2,0,93745.0,577,99483.0
1,1,-1,-1,2,0,2,3,1,-1,1,3,2,-1,-1,0,0,3,0,3,0,2,1,0,0,0,1,2,1,0,2,0,1,2,2,3,1,0,-1,0,3,0,3,-1,2,2,2,2,2,0,93385.0,600,99452.0
2,0,0,0,1,2,1,1,-1,0,-1,3,-1,0,-1,0,0,0,3,2,1,2,3,2,1,2,3,2,0,2,0,0,0,2,1,1,-1,0,-1,1,1,0,2,3,0,-1,2,2,1,1,93160.0,593,99463.0
-1,2,3,2,-1,3,1,0,0,3,1,2,1,3,1,1,0,3,-1,3,2,-1,-1,0,-1,1,1,3,3,-1,1,0,0,0,2,1,1,2,3,3,2,-1,-1,0,2,1,2,1,1,3,94153.0,577,99479.0
3,1,-1,0,-1,2,0,2,0,3,3,2,3,1,2,-1,0,3,2,1,-1,2,-1,0,1,2,-1,3,-1,1,2,0,2,-1,1,-1,1,1,0,3,-1,2,-1,1,2,0,1,0,0,-1,94204.0,522,99516.0
0,2,-1,3,-1,2,1,-1,0,0,0,2,2,2,1,1,1,0,1,0,1,1,-1,2,3,2,1,2,1,-1,1,3,-1,0,1,0,0,2,-1,3,3,-1,-1,-1,-1,2,0,1,0,2,94119.0,552,99517.0
2,-1,0,0,2,3,3,0,-1,1,-1,1,3,-1,0,2,0,3,-1,1,1,1,3,-1,1,1,0,1,1,0,0,-1,2,2,2,1,3,-1,2,-1,2,0,0,0,0,-1,2,-1,-1,0,94002.0,539,99523.0
0,3,0,0,-1,0,0,0,2,3,-1,1,1,3,1,1,2,2,2,1,0,0,-1,2,2,3,2,1,1,-1,2,-1,2,1,2,-1,0,0,3,0,0,0,1,2,2,3,1,3,-1,2,93609.0,592,99473.0
1,2,0,0,2,-1,-1,3,0,0,-1,0,3,1,0,0,2,1,2,-1,0,3,-1,1,0,1,1,3,3,2,3,2,1,2,0,1,2,2,3,1,2,-1,0,1,0,1,-1,3,0,-1,93711.0,588,99475.0
-1,-1,1,1,2,-1,2,-1,2,-1,0,0,3,0,1,0,3,-1,0,1,1,0,-1,1,-1,0,-1,3,3,1,-1,0,3,2,2,2,1,1,1,0,2,-1,2,1,-1,1,2,-1,0,0,93964.0,521,99513.0
2,3,0,0,1,1,2,2,1,-1,2,1,0,0,2,1,-1,1,1,0,3,2,1,1,2,1,1,0,-1,0,3,3,1,-1,3,2,3,0,0,0,2,-1,1,-1,-1,0,2,2,1,2,93383.0,598,99459.0
1,3,2,1,-1,2,-1,0,2,3,2,1,3,3,1,1,3,1,0,2,0,1,2,-1,1,2,1,2,1,0,2,0,3,-1,3,3,0,2,2,3,0,1,3,3,2,0,2,0,1,3,93476.0,640,99413.0
0,3,-1,1,-1,3,-1,0,1,-1,0,3,0,-1,1,0,0,0,0,1,1,3,2,1,2,1,-1,2,3,0,2,2,3,2,3,1,2,2,3,1,1,1,2,1,0,0,2,2,3,-1,93571.0,602,99448.0
3,1,1,3,0,-1,1,3,-1,2,2,0,1,1,3,2,3,2,0,3,0,-1,-1,2,1,1,0,2,1,2,-1,2,2,0,-1,-1,2,2,1,3,0,2,3,0,0,0,3,2,1,2,93867.0,593,99467.0
3,3,1,1,0,-1,2,-1,-1,-1,2,0,2,1,2,1,1,1,0,3,2,3,0,0,0,1,3,1,1,0,0,2,2,3,2,3,3,1,2,1,0,0,2,0,2,2,2,0,-1,0,93122.0,621,99433.0
3,1,-1,2,0,2,1,0,0,0,1,1,-1,-1,1,-1,2,2,1,1,2,2,3,-1,2,2,2,1,0,0,0,0,3,0,1,-1,2,2,3,1,3,3,0,3,0,0,0,1,2,1,92970.0,616,99436.0
0,1,2,0,-1,0,1,0,-1,1,2,2,3,0,0,1,3,2,-1,3,3,-1,0,3,0,1,-1,1,-1,2,-1,1,-1,1,1,2,2,0,3,2,-1,1,2,2,1,0,0,2,3,2,93899.0,581,99489.0
-1,2,-1,-1,1,2,-1,0,1,0,0,1,2,2,0,0,-1,1,0,3,2,3,3,1,1,1,2,2,0,1,3,2,3,1,-1,0,0,0,3,1,0,2,3,2,1,1,3,0,2,1,93195.0,605,99437.0
3,-1,2,0,3,0,2,2,2,-1,0,1,2,1,-1,2,0,-1,3,2,3,3,-1,0,1,0,1,0,2,-1,3,2,0,2,3,2,-1,1,1,1,3,3,3,0,2,1,1,0,0,2,93818.0,602,99462.0
3,3,1,2,2,1,1,-1,0,3,3,0,2,-1,2,-1,3,-1,1,3,3,3,-1,1,2,3,1,2,2,0,1,1,-1,0,1,-1,0,0,1,-1,3,0,1,1,0,3,2,3,2,2,93955.0,585,99464.0
-1,0,0,0,2,0,2,0,0,2,3,3,2,0,-1,1,1,1,2,-1,1,1,-1,2,2,2,3,1,1,0,2,2,-1,1,3,-1,1,3,0,0,1,2,1,1,0,0,2,2,-1,0,93159.0,594,99458.0
3,0,3,0,-1,-1,1,2,0,2,3,-1,2,3,1,-1,1,0,0,-1,3,1,1,0,2,2,2,2,-1,2,-1,-1,0,-1,0,3,2,1,0,0,2,2,-1,0,3,1,3,1,-1,2,94200.0,536,99509.0
3,3,3,-1,0,1,2,0,1,0,0,0,1,0,2,1,-1,1,1,-1,0,-1,-1,-1,1,2,3,0,1,2,-1,3,1,2,2,3,1,-1,1,2,2,1,0,-1,-1,3,1,-1,0,2,94017.0,550,99506.0
-1,3,-1,1,0,-1,2,1,1,2,3,2,3,2,1,3,0,0,1,-1,-1,2,2,3,1,2,1,1,2,1,2,0,0,0,1,0,2,1,2,2,-1,0,1,1,0,0,2,1,2,-1,93355.0,587,99455.0
-1,1,0,2,2,0,0,3,-1,2,3,2,2,0,2,1,3,2,3,-1,0,1,1,2,2,1,-1,1,0,0,-1,2,3,3,2,2,0,0,1,-1,0,1,-1,2,0,0,3,3,0,1,93347.0,603,99451.0
3,2,-1,1,-1,3,2,2,2,1,3,3,1,3,0,0,3,1,2,3,0,2,3,0,3,1,0,2,1,0,1,0,1,1,-1,0,2,2,2,-1,1,1,-1,3,2,0,3,2,2,0,93530.0,626,99434.0
-1,3,-1,0,1,1,2,1,2,2,2,2,3,3,3,2,2,-1,-1,0,0,-1,1,1,0,0,0,-1,3,2,3,3,2,3,1,2,1,0,-1,0,-1,2,1,0,2,3,3,1,3,-1,94376.0,564,99482.0
1,0,3,1,0,-1,3,2,0,0,1,3,0,2,3,3,2,1,0,-1,-1,1,1,-1,3,1,0,2,0,2,0,3,3,2,-1,1,0,-1,2,2,2,-1,0,2,3,0,0,2,0,1,93398.0,596,99451.0
2,0,3,-1,1,1,1,0,0,3,-1,0,1,2,1,2,0,3,0,2,-1,-1,3,3,0,1,1,0,2,2,0,0,3,-1,-1,2,3,2,3,-1,0,3,2,0,1,0,0,2,3,3,93468.0,581,99456.0
1,0,2,0,1,1,0,1,1,0,2,0,1,1,-1,2,2,0,2,1,0,1,3,0,2,0,-1,2,3,2,0,-1,-1,1,2,3,-1,0,0,2,2,-1,3,0,3,1,2,-1,0,1,93249.0,603,99453.0
3,0,2,0,2,0,0,1,1,3,2,3,2,2,1,-1,0,1,2,0,3,0,-1,2,3,1,3,0,-1,3,0,0,0,1,-1,0,2,3,3,-1,2,-1,0,3,2,3,1,3,-1,2,93628.0,601,99458.0
-1,1,-1,1,-1,0,0,1,2,3,-1,1,-1,2,0,0,2,1,0,2,2,-1,0,2,1,1,3,2,1,2,0,0,2,-1,1,1,0,0,-1,-1,0,-1,-1,3,2,0,0,2,1,1,93511.0,534,99499.0
0,3,1,2,3,0,-1,2,0,-1,1,2,3,1,0,3,3,1,1,2,3,2,0,1,0,-1,1,2,3,2,1,1,2,3,-1,2,2,1,0,-1,2,0,-1,0,0,1,3,2,-1,0,93644.0,602,99459.0
0,0,-1,2,2,1,1,3,2,2,2,0,1,1,0,-1,0,2,0,1,2,3,3,0,2,1,-1,2,0,3,2,1,-1,3,-1,1,3,0,3,1,-1,0,0,0,1,0,1,1,2,3,93268.0,618,99440.0
0,2,1,2,3,-1,3,1,-1,2,3,2,2,2,0,1,0,2,-1,3,3,2,3,2,0,3,0,1,1,0,2,1,3,-1,0,-1,1,-1,0,3,-1,1,1,0,0,1,0,1,-1,2,93834.0,577,99476.0
0,2,3,0,-1,3,3,-1,2,1,0,-1,0,0,1,1,1,-1,1,2,-1,0,2,-1,3,0,0,0,1,0,3,-1,2,2,1,1,2,1,-1,2,0,0,2,0,-1,3,1,3,1,2,93556.0,562,99479.0
1,0,1,0,3,3,0,2,3,-1,-1,1,2,1,2,3,-1,2,3,-1,2,1,3,0,1,-1,-1,2,2,2,2,3,1,0,2,-1,1,2,-1,3,-1,1,2,1,2,1,1,3,-1,-1,94642.0,527,99509.0
-1,0,0,3,2,3,0,2,3,-1,-1,3,1,2,3,2,2,1,-1,3,0,0,1,0,-1,0,2,3,2,2,0,-1,2,2,0,-1,0,2,1,3,2,0,0,3,0,1,1,-1,2,3,93971.0,585,99469.0
2,0,3,-1,1,0,1,2,0,3,2,3,3,2,0,2,2,1,3,1,1,1,-1,1,0,1,0,-1,3,-1,2,1,-1,0,-1,0,1,2,2,0,0,2,3,-1,1,0,0,1,1,2,93598.0,604,99476.0
3,1,0,1,0,-1,-1,0,3,-1,3,-1,2,1,0,0,3,1,2,-1,0,1,3,-1,0,0,1,-1,-1,0,0,1,1,2,3,1,-1,0,3,-1,3,1,2,2,-1,1,-1,0,2,-1,94479.0,518,99549.0
0,1,2,0,2,3,0,1,3,2,-1,2,2,-1,3,0,1,0,2,0,2,-1,3,1,1,2,-1,-1,1,1,1,1,0,0,1,2,3,-1,3,3,2,-1,-1,-1,2,3,2,0,3,0,93970.0,577,99476.0
1,3,2,2,3,-1,-1,1,2,1,-1,2,1,3,1,3,3,2,1,-1,2,1,0,1,-1,0,-1,0,0,2,0,0,2,3,-1,1,3,0,-1,1,-1,1,1,2,2,0,-1,1,2,2,94027.0,550,99498.0
3,1,0,2,0,0,2,-1,1,2,-1,3,0,2,3,-1,0,3,1,1,0,0,3,2,2,0,1,1,2,1,1,-1,1,3,3,2,2,2,2,3,0,0,0,0,1,2,1,2,0,1,92975.0,640,99418.0
0,2,-1,2,0,-1,2,2,2,1,0,-1,2,1,3,1,-1,3,1,-1,-1,2,0,0,1,2,0,-1,0,2,2,2,1,3,-1,-1,-1,0,1,1,0,1,-1,1,3,3,1,1,1,3,94213.0,523,99511.0
2,0,1,2,-1,-1,2,0,1,1,-1,2,3,2,2,2,3,-1,3,1,-1,0,-1,0,3,-1,1,0,0,2,1,3,-1,-1,1,3,1,0,-1,0,3,2,3,2,1,2,0,2,3,1,94081.0,548,99485.0
-1,1,0,2,3,3,2,0,-1,2,2,1,-1,1,0,-1,0,2,2,2,2,2,-1,3,0,0,3,3,2,2,0,3,3,1,1,2,0,0,3,1,0,1,0,-1,-1,0,2,0,3,1,93595.0,609,99456.0
1,-1,-1,2,1,1,3,1,1,0,3,1,0,1,2,0,1,0,-1,0,2,3,1,2,3,1,2,2,0,2,2,2,0,1,-1,3,0,1,2,-1,-1,3,3,0,2,0,0,0,-1,1,93475.0,600,99464.0
1,1,3,0,3,0,0,2,3,2,0,2,3,3,-1,0,2,0,1,3,3,0,2,3,2,-1,-1,1,2,1,0,0,1,1,2,3,0,1,3,-1,1,1,0,0,2,2,3,1,-1,3,93303.0,628,99422.0
1,-1,1,2,-1,0,-1,0,3,1,2,2,0,1,0,0,1,1,2,-1,-1,2,0,1,1,3,0,1,-1,2,1,0,2,1,2,0,-1,3,2,2,0,2,3,0,1,1,0,2,3,3,93429.0,594,99462.0
2,2,2,-1,0,-1,2,1,1,1,-1,3,0,0,0,3,3,2,3,2,2,1,1,2,2,1,3,1,0,3,0,0,1,2,0,0,1,1,3,2,0,1,3,0,2,1,0,1,0,-1,92847.0,630,99423.0
2,2,-1,1,3,3,-1,2,2,1,0,3,3,0,0,3,1,2,1,-1,1,1,0,1,0,1,3,1,2,1,3,0,-1,0,2,1,2,-1,2,-1,1,1,0,2,3,3,0,2,3,0,93483.0,626,99451.0
0,0,2,3,2,0,1,1,3,2,-1,-1,0,3,1,-1,-1,3,1,1,0,-1,0,0,0,1,0,1,0,-1,1,2,0,-1,2,2,1,0,2,2,3,0,2,1,-1,-1,3,3,0,1,93651.0,560,99483.0
3,3,1,0,1,0,3,3,-1,1,1,1,1,2,-1,-1,2,1,3,-1,1,2,1,3,3,3,2,3,2,0,-1,0,-1,0,2,0,1,2,2,0,1,2,-1,0,1,-1,2,3,0,1,93730.0,598,99471.0
3,3,1,1,1,3,1,1,2,3,3,1,2,2,0,3,2,0,2,0,0,1,2,2,0,3,0,0,1,-1,2,1,3,-1,1,-1,0,0,2,1,0,2,2,1,2,2,-1,3,-1,3,93547.0,615,99442.0
2,3,2,3,0,3,2,0,1,0,-1,-1,-1,2,1,2,1,-1,0,1,3,-1,3,2,-1,1,3,1,1,2,2,1,3,0,-1,-1,2,2,1,2,1,-1,1,2,0,3,-1,-1,-1,0,94524.0,518,99525.0
3,3,3,-1,1,1,0,-1,0,1,2,1,1,-1,2,0,2,0,1,-1,0,1,-1,3,1,3,3,0,1,3,3,0,0,2,1,0,2,0,-1,2,0,3,-1,2,-1,-1,-1,3,1,1,93824.0,553,99496.0
1,0,2,0,0,1,3,0,3,0,3,1,-1,3,1,-1,3,0,2,3,0,-1,2,1,2,2,3,1,2,0,3,3,1,1,1,1,1,3,-1,0,-1,2,3,-1,-1,0,2,3,1,0,93759.0,598,99463.0
1,2,-1,3,2,2,2,1,2,3,1,3,3,1,0,0,-1,2,0,3,-1,2,2,1,1,-1,-1,1,1,-1,1,0,3,1,2,3,0,1,2,2,0,-1,3,3,0,1,1,0,2,3,93767.0,601,99445.0
2,-1,0,0,2,1,1,2,0,0,-1,0,1,0,0,0,2,0,-1,2,3,3,1,1,3,1,1,1,3,2,1,1,-1,2,-1,1,0,0,0,1,-1,3,3,-1,3,-1,1,3,3,0,93677.0,590,99482.0
1,3,2,0,2,3,2,3,2,1,1,0,1,2,2,1,0,1,1,0,3,2,3,0,2,-1,1,1,3,2,-1,2,1,3,2,-1,-1,1,3,0,-1,1,-1,0,3,2,-1,0,0,-1,94103.0,584,99481.0
3,3,-1,3,3,0,2,3,2,2,0,1,-1,-1,2,0,2,3,2,0,1,2,2,2,-1,1,2,3,2,2,3,3,-1,0,2,0,0,1,0,0,-1,0,-1,2,3,0,1,1,3,1,93986.0,608,99464.0
2,3,0,-1,2,-1,2,0,2,-1,0,1,0,2,2,1,-1,0,2,1,0,3,2,-1,0,0,3,1,3,1,1,0,-1,2,2,3,-1,2,-1,1,1,1,1,2,0,-1,0,2,3,1,93652.0,561,99477.0
-1,-1,0,2,0,3,2,1,2,2,1,2,3,0,2,2,0,0,2,1,2,1,2,2,-1,1,1,-1,0,1,-1,1,-1,1,3,0,0,-1,0,2,-1,0,-1,3,2,2,3,0,1,3,93980.0,586,99491.0
2,1,-1,-1,1,0,1,-1,0,2,2,0,-1,3,1,1,2,2,2,1,-1,0,2,0,3,0,1,3,2,-1,-1,2,1,0,1,0,1,0,3,1,3,-1,0,-1,1,2,-1,2,0,2,93874.0,564,99498.0
2,1,-1,2,2,0,-1,1,2,2,-1,3,2,-1,-1,0,1,2,2,2,2,1,2,3,1,-1,0,0,-1,-1,-1,0,1,3,1,1,0,1,1,3,0,-1,2,-1,3,0,3,-1,0,0,94185.0,546,99522.0
2,3,3,2,3,0,2,2,2,0,1,-1,0,1,3,0,1,1,1,1,2,2,1,0,-1,1,2,0,1,2,-1,0,2,1,1,1,-1,-1,2,-1,3,2,2,0,0,0,-1,0,3,0,93391.0,608,99462.0
2,2,1,-1,1,1,1,0,-1,2,-1,0,1,-1,1,2,0,2,2,2,0,1,-1,3,3,2,1,0,-1,2,-1,0,3,0,3,3,3,0,1,3,3,1,0,1,2,3,0,2,2,-1,93994.0,588,99481.0
2,1,1,0,3,2,-1,-1,-1,3,-1,0,-1,2,-1,0,1,1,1,0,0,3,1,1,0,3,2,2,2,1,3,-1,1,0,0,0,3,-1,1,2,2,1,-1,0,2,0,1,-1,2,1,93852.0,566,99505.0
-1,2,3,1,1,0,1,-1,2,3,3,3,0,0,1,-1,0,-1,1,1,1,2,1,0,-1,-1,3,1,0,1,0,-1,2,3,1,2,2,1,2,0,2,3,2,2,1,-1,0,3,2,0,93498.0,585,99455.0
3,2,-1,2,1,2,1,0,-1,-1,1,0,1,1,0,3,2,0,2,1,2,3,2,-1,0,1,-1,0,2,0,0,2,0,0,0,-1,3,0,1,1,1,1,-1,1,2,3,-1,1,2,0,93138.0,595,99467.0
3,0,1,0,1,2,0,1,0,0,1,2,1,0,3,2,3,2,-1,0,-1,1,2,3,2,2,-1,2,-1,2,1,2,1,0,0,1,-1,0,-1,-1,1,0,1,2,1,2,2,-1,2,0,93196.0,578,99462.0
-1,2,0,-1,2,1,-1,0,2,2,3,0,-1,2,3,-1,3,3,3,1,3,1,1,0,0,-1,0,3,1,1,1,0,-1,-1,-1,0,3,2,0,2,2,2,0,2,1,3,2,1,2,2,93907.0,571,99473.0
0,2,0,3,-1,3,-1,2,0,0,0,-1,1,2,2,2,2,1,0,1,1,0,1,3,-1,-1,-1,2,-1,-1,-1,0,1,-1,0,-1,-1,0,1,2,3,2,3,0,2,3,3,-1,0,0,94234.0,512,99535.0
1,3,2,2,3,0,3,-1,-1,0,3,2,2,0,-1,3,1,0,1,-1,3,-1,2,3,1,2,1,2,1,3,0,-1,0,-1,2,2,0,2,2,3,1,0,2,3,0,1,-1,1,-1,1,94283.0,562,99490.0
2,1,0,-1,3,0,-1,1,1,2,3,-1,2,3,1,3,2,1,1,2,-1,3,2,1,3,-1,3,-1,3,-1,1,1,-1,3,2,0,2,3,3,0,-1,2,0,2,1,1,2,1,2,2,94526.0,578,99497.0
0,2,-1,0,3,-1,2,0,-1,1,0,2,1,0,3,2,-1,3,-1,1,-1,0,0,0,0,2,0,-1,0,1,2,1,0,1,2,0,-1,2,1,1,3,2,3,1,3,1,2,1,2,-1,93593.0,564,99483.0
0,1,-1,0,0,-1,0,2,1,3,0,1,0,2,3,2,1,3,0,-1,3,3,2,2,2,1,2,2,1,0,0,1,-1,1,0,2,1,2,2,-1,-1,1,3,-1,2,-1,1,-1,-1,2,93930.0,556,99502.0
2,2,2,0,2,-1,3,3,1,1,3,-1,1,3,2,1,2,3,-1,3,0,2,0,2,1,3,0,2,2,0,1,1,0,1,0,0,0,1,3,-1,0,1,0,-1,-1,1,-1,3,1,1,93471.0,605,99462.0
1,2,1,0,-1,0,0,-1,1,0,3,2,0,-1,2,0,2,-1,-1,2,0,2,1,1,1,0,3,2,0,2,0,0,1,-1,2,1,1,2,1,1,1,0,2,1,0,1,-1,3,-1,3,93106.0,575,99456.0
2,2,0,0,1,-1,3,2,1,-1,3,2,-1,0,1,2,1,3,3,2,-1,1,1,-1,1,2,2,0,2,1,2,0,1,1,3,0,-1,0,1,-1,1,2,-1,1,0,-1,3,0,0,0,93452.0,567,99477.0
-1,-1,-1,0,0,3,0,3,2,1,1,-1,0,3,2,0,2,1,1,3,0,1,2,2,1,1,2,-1,0,2,2,-1,3,1,1,1,1,-1,0,0,0,1,2,3,1,0,-1,-1,2,2,93745.0,582,99488.0
-1,1,2,2,-1,2,3,0,0,-1,-1,1,2,0,-1,2,2,-1,1,1,0,2,0,0,-1,0,2,-1,0,1,3,0,1,2,3,0,2,1,-1,1,-1,3,3,2,3,2,3,1,0,0,93793.0,553,99491.0
0,1,-1,0,1,-1,1,1,2,0,3,-1,1,0,1,0,2,1,-1,1,-1,2,3,0,1,1,1,-1,3,1,2,2,0,-1,-1,0,-1,-1,0,0,2,2,-1,1,0,0,0,2,2,1,93648.0,536,99504.0
-1,-1,0,1,-1,0,3,1,-1,1,1,-1,2,-1,2,2,2,0,2,0,1,2,2,1,1,2,-1,1,2,0,2,1,1,0,1,0,2,-1,1,0,0,0,-1,0,0,0,-1,3,2,1,93251.0,564,99487.0
3,2,2,0,2,0,1,1,0,2,-1,-1,1,1,0,-1,1,3,3,3,2,3,1,1,0,2,1,3,1,1,1,0,1,2,-1,-1,3,0,2,2,0,-1,2,3,1,2,0,3,0,2,93411.0,608,99444.0
-1,2,3,1,1,2,2,0,3,0,3,3,1,1,0,2,-1,0,3,-1,1,1,-1,2,-1,-1,2,0,0,0,0,-1,1,2,0,2,3,0,3,0,2,1,2,1,2,3,2,-1,2,3,93741.0,587,99465.0
0,0,1,1,2,1,1,2,1,2,-1,2,2,-1,0,2,0,-1,3,2,1,0,0,3,3,-1,-1,-1,1,3,3,-1,0,3,-1,1,3,0,2,1,-1,3,1,3,1,3,0,0,1,2,93967.0,569,99482.0
-1,-1,0,-1,2,1,1,2,3,1,2,2,0,2,0,1,-1,1,2,-1,-1,1,1,0,2,3,-1,0,2,0,0,-1,2,1,2,0,-1,2,1,2,3,-1,0,2,2,1,0,1,-1,-1,93981.0,510,99510.0
0,2,3,0,2,0,3,1,1,-1,1,3,0,1,1,-1,2,-1,1,-1,0,1,0,-1,0,1,-1,2,3,1,2,1,0,2,2,0,1,2,3,3,-1,0,0,-1,3,2,0,0,-1,3,93542.0,574,99468.0
0,-1,0,1,3,1,0,1,2,-1,1,2,0,1,2,3,1,1,0,2,2,-1,3,-1,0,1,2,2,2,0,1,2,2,2,2,0,3,0,0,0,3,1,-1,1,0,-1,1,-1,0,1,93143.0,603,99455.0
1,0,2,3,2,1,1,-1,0,2,3,0,0,0,0,0,-1,2,1,-1,1,1,2,3,0,0,0,1,2,2,1,3,0,1,1,2,-1,0,2,1,1,0,2,2,0,1,-1,2,3,3,92989.0,617,99431.0
2,1,0,1,2,1,0,-1,-1,-1,2,3,2,0,1,2,-1,-1,0,0,-1,0,2,3,1,1,1,1,3,0,2,0,3,-1,0,-1,2,2,3,-1,1,-1,1,0,1,-1,-1,3,1,1,93958.0,518,99514.0
3,0,2,0,1,0,2,2,3,3,-1,1,-1,2,2,1,0,0,3,3,-1,-1,0,1,-1,1,1,-1,0,2,1,0,0,0,2,3,-1,2,1,0,2,1,1,3,2,0,1,0,3,3,93566.0,592,99461.0
1,0,1,1,1,1,1,3,0,3,1,2,1,2,-1,3,2,3,2,2,2,1,0,0,1,3,2,-1,0,0,3,2,0,0,0,2,3,2,2,2,3,0,1,3,1,1,0,3,-1,3,93027.0,653,99409.0
0,1,0,0,3,2,0,1,1,0,0,3,3,2,1,2,2,-1,3,-1,2,1,-1,0,0,2,1,2,0,1,3,1,1,1,2,3,3,2,0,1,3,2,0,1,2,1,1,-1,3,0,92988.0,641,99417.0
1,1,-1,3,-1,0,-1,0,2,1,-1,0,1,0,0,0,-1,-1,-1,1,2,-1,1,1,-1,0,2,2,0,3,2,1,2,3,1,2,0,1,2,3,0,-1,-1,0,-1,1,2,2,2,-1,94124.0,517,99528.0
3,0,0,-1,-1,1,-1,1,3,0,2,-1,0,0,2,-1,-1,-1,0,0,2,2,2,2,2,1,0,1,0,-1,2,0,2,1,2,1,3,-1,2,0,2,3,1,3,2,0,3,-1,3,1,93838.0,557,99489.0
-1,2,1,2,0,0,0,2,0,0,0,0,1,3,1,0,0,2,2,0,3,0,1,1,-1,1,2,3,-1,3,3,0,1,3,1,1,2,1,3,2,2,2,-1,2,2,0,1,2,-1,1,93056.0,622,99432.0
